-22.1948, 2.16241
-22.3455, 1.42205
-22.3498, -0.498734
-21.7981, -1.39589
-21.7981, -1.39589
-21.2632, -2.20424
-20.5809, -2.89269
-19.7774, -3.43482
-18.8836, -3.80976
-17.9338, -4.00313
-16.9645, -4.00748
-16.013, -3.82264
-15.1158, -3.45574
-14.3075, -2.92085
-13.619, -2.23854
-13.0769, -1.43503
-12.702, -0.5412
-12.5086, 0.408611
-12.5042, 1.37789
-12.6566, 2.16241
