receiver positions
2460
 -13 -28 1
 -13 -28 1.250000e+00
 -13 -28 1.500000e+00
 -13 -28 1.750000e+00
 -13 -28 2
 -13 -28 2.250000e+00
 -13 -2.750000e+01 1
 -13 -2.750000e+01 1.250000e+00
 -13 -2.750000e+01 1.500000e+00
 -13 -2.750000e+01 1.750000e+00
 -13 -2.750000e+01 2
 -13 -2.750000e+01 2.250000e+00
 -13 -27 1
 -13 -27 1.250000e+00
 -13 -27 1.500000e+00
 -13 -27 1.750000e+00
 -13 -27 2
 -13 -27 2.250000e+00
 -13 -2.650000e+01 1
 -13 -2.650000e+01 1.250000e+00
 -13 -2.650000e+01 1.500000e+00
 -13 -2.650000e+01 1.750000e+00
 -13 -2.650000e+01 2
 -13 -2.650000e+01 2.250000e+00
 -13 -26 1
 -13 -26 1.250000e+00
 -13 -26 1.500000e+00
 -13 -26 1.750000e+00
 -13 -26 2
 -13 -26 2.250000e+00
 -13 -2.550000e+01 1
 -13 -2.550000e+01 1.250000e+00
 -13 -2.550000e+01 1.500000e+00
 -13 -2.550000e+01 1.750000e+00
 -13 -2.550000e+01 2
 -13 -2.550000e+01 2.250000e+00
 -13 -25 1
 -13 -25 1.250000e+00
 -13 -25 1.500000e+00
 -13 -25 1.750000e+00
 -13 -25 2
 -13 -25 2.250000e+00
 -13 -2.450000e+01 1
 -13 -2.450000e+01 1.250000e+00
 -13 -2.450000e+01 1.500000e+00
 -13 -2.450000e+01 1.750000e+00
 -13 -2.450000e+01 2
 -13 -2.450000e+01 2.250000e+00
 -13 -24 1
 -13 -24 1.250000e+00
 -13 -24 1.500000e+00
 -13 -24 1.750000e+00
 -13 -24 2
 -13 -24 2.250000e+00
 -13 -2.350000e+01 1
 -13 -2.350000e+01 1.250000e+00
 -13 -2.350000e+01 1.500000e+00
 -13 -2.350000e+01 1.750000e+00
 -13 -2.350000e+01 2
 -13 -2.350000e+01 2.250000e+00
 -13 -23 1
 -13 -23 1.250000e+00
 -13 -23 1.500000e+00
 -13 -23 1.750000e+00
 -13 -23 2
 -13 -23 2.250000e+00
 -13 -2.250000e+01 1
 -13 -2.250000e+01 1.250000e+00
 -13 -2.250000e+01 1.500000e+00
 -13 -2.250000e+01 1.750000e+00
 -13 -2.250000e+01 2
 -13 -2.250000e+01 2.250000e+00
 -13 -22 1
 -13 -22 1.250000e+00
 -13 -22 1.500000e+00
 -13 -22 1.750000e+00
 -13 -22 2
 -13 -22 2.250000e+00
 -13 -2.150000e+01 1
 -13 -2.150000e+01 1.250000e+00
 -13 -2.150000e+01 1.500000e+00
 -13 -2.150000e+01 1.750000e+00
 -13 -2.150000e+01 2
 -13 -2.150000e+01 2.250000e+00
 -13 -21 1
 -13 -21 1.250000e+00
 -13 -21 1.500000e+00
 -13 -21 1.750000e+00
 -13 -21 2
 -13 -21 2.250000e+00
 -13 -2.050000e+01 1
 -13 -2.050000e+01 1.250000e+00
 -13 -2.050000e+01 1.500000e+00
 -13 -2.050000e+01 1.750000e+00
 -13 -2.050000e+01 2
 -13 -2.050000e+01 2.250000e+00
 -13 -20 1
 -13 -20 1.250000e+00
 -13 -20 1.500000e+00
 -13 -20 1.750000e+00
 -13 -20 2
 -13 -20 2.250000e+00
 -13 -1.950000e+01 1
 -13 -1.950000e+01 1.250000e+00
 -13 -1.950000e+01 1.500000e+00
 -13 -1.950000e+01 1.750000e+00
 -13 -1.950000e+01 2
 -13 -1.950000e+01 2.250000e+00
 -13 -19 1
 -13 -19 1.250000e+00
 -13 -19 1.500000e+00
 -13 -19 1.750000e+00
 -13 -19 2
 -13 -19 2.250000e+00
