receiver positions
9546
 -2.950000e+01 -7.500000e+00 1
 -2.950000e+01 -7.500000e+00 1.250000e+00
 -2.950000e+01 -7.500000e+00 1.500000e+00
 -2.950000e+01 -7.500000e+00 1.750000e+00
 -2.950000e+01 -7.500000e+00 2
 -2.950000e+01 -7.500000e+00 2.250000e+00
 -2.950000e+01 -7 1
 -2.950000e+01 -7 1.250000e+00
 -2.950000e+01 -7 1.500000e+00
 -2.950000e+01 -7 1.750000e+00
 -2.950000e+01 -7 2
 -2.950000e+01 -7 2.250000e+00
 -2.950000e+01 -6.500000e+00 1
 -2.950000e+01 -6.500000e+00 1.250000e+00
 -2.950000e+01 -6.500000e+00 1.500000e+00
 -2.950000e+01 -6.500000e+00 1.750000e+00
 -2.950000e+01 -6.500000e+00 2
 -2.950000e+01 -6.500000e+00 2.250000e+00
 -2.950000e+01 -6 1
 -2.950000e+01 -6 1.250000e+00
 -2.950000e+01 -6 1.500000e+00
 -2.950000e+01 -6 1.750000e+00
 -2.950000e+01 -6 2
 -2.950000e+01 -6 2.250000e+00
 -2.950000e+01 -5.500000e+00 1
 -2.950000e+01 -5.500000e+00 1.250000e+00
 -2.950000e+01 -5.500000e+00 1.500000e+00
 -2.950000e+01 -5.500000e+00 1.750000e+00
 -2.950000e+01 -5.500000e+00 2
 -2.950000e+01 -5.500000e+00 2.250000e+00
 -2.950000e+01 -5 1
 -2.950000e+01 -5 1.250000e+00
 -2.950000e+01 -5 1.500000e+00
 -2.950000e+01 -5 1.750000e+00
 -2.950000e+01 -5 2
 -2.950000e+01 -5 2.250000e+00
 -2.950000e+01 -4.500000e+00 1
 -2.950000e+01 -4.500000e+00 1.250000e+00
 -2.950000e+01 -4.500000e+00 1.500000e+00
 -2.950000e+01 -4.500000e+00 1.750000e+00
 -2.950000e+01 -4.500000e+00 2
 -2.950000e+01 -4.500000e+00 2.250000e+00
 -2.950000e+01 -4 1
 -2.950000e+01 -4 1.250000e+00
 -2.950000e+01 -4 1.500000e+00
 -2.950000e+01 -4 1.750000e+00
 -2.950000e+01 -4 2
 -2.950000e+01 -4 2.250000e+00
 -2.950000e+01 -3.500000e+00 1
 -2.950000e+01 -3.500000e+00 1.250000e+00
 -2.950000e+01 -3.500000e+00 1.500000e+00
 -2.950000e+01 -3.500000e+00 1.750000e+00
 -2.950000e+01 -3.500000e+00 2
 -2.950000e+01 -3.500000e+00 2.250000e+00
 -2.950000e+01 -3 1
 -2.950000e+01 -3 1.250000e+00
 -2.950000e+01 -3 1.500000e+00
 -2.950000e+01 -3 1.750000e+00
 -2.950000e+01 -3 2
 -2.950000e+01 -3 2.250000e+00
 -2.950000e+01 -2.500000e+00 1
 -2.950000e+01 -2.500000e+00 1.250000e+00
 -2.950000e+01 -2.500000e+00 1.500000e+00
 -2.950000e+01 -2.500000e+00 1.750000e+00
 -2.950000e+01 -2.500000e+00 2
 -2.950000e+01 -2.500000e+00 2.250000e+00
 -2.950000e+01 -2 1
 -2.950000e+01 -2 1.250000e+00
 -2.950000e+01 -2 1.500000e+00
 -2.950000e+01 -2 1.750000e+00
 -2.950000e+01 -2 2
 -2.950000e+01 -2 2.250000e+00
 -2.950000e+01 -1.500000e+00 1
 -2.950000e+01 -1.500000e+00 1.250000e+00
 -2.950000e+01 -1.500000e+00 1.500000e+00
 -2.950000e+01 -1.500000e+00 1.750000e+00
 -2.950000e+01 -1.500000e+00 2
 -2.950000e+01 -1.500000e+00 2.250000e+00
 -2.950000e+01 -1 1
 -2.950000e+01 -1 1.250000e+00
 -2.950000e+01 -1 1.500000e+00
 -2.950000e+01 -1 1.750000e+00
 -2.950000e+01 -1 2
 -2.950000e+01 -1 2.250000e+00
 -2.950000e+01 -5.000000e-01 1
 -2.950000e+01 -5.000000e-01 1.250000e+00
 -2.950000e+01 -5.000000e-01 1.500000e+00
 -2.950000e+01 -5.000000e-01 1.750000e+00
 -2.950000e+01 -5.000000e-01 2
 -2.950000e+01 -5.000000e-01 2.250000e+00
 -2.950000e+01 0 1
 -2.950000e+01 0 1.250000e+00
 -2.950000e+01 0 1.500000e+00
 -2.950000e+01 0 1.750000e+00
 -2.950000e+01 0 2
 -2.950000e+01 0 2.250000e+00
 -2.950000e+01 5.000000e-01 1
 -2.950000e+01 5.000000e-01 1.250000e+00
 -2.950000e+01 5.000000e-01 1.500000e+00
 -2.950000e+01 5.000000e-01 1.750000e+00
 -2.950000e+01 5.000000e-01 2
 -2.950000e+01 5.000000e-01 2.250000e+00
 -2.950000e+01 1 1
 -2.950000e+01 1 1.250000e+00
 -2.950000e+01 1 1.500000e+00
 -2.950000e+01 1 1.750000e+00
 -2.950000e+01 1 2
 -2.950000e+01 1 2.250000e+00
 -2.950000e+01 1.500000e+00 1
 -2.950000e+01 1.500000e+00 1.250000e+00
 -2.950000e+01 1.500000e+00 1.500000e+00
 -2.950000e+01 1.500000e+00 1.750000e+00
 -2.950000e+01 1.500000e+00 2
 -2.950000e+01 1.500000e+00 2.250000e+00
 -2.950000e+01 2 1
 -2.950000e+01 2 1.250000e+00
 -2.950000e+01 2 1.500000e+00
 -2.950000e+01 2 1.750000e+00
 -2.950000e+01 2 2
 -2.950000e+01 2 2.250000e+00
 -2.950000e+01 2.500000e+00 1
 -2.950000e+01 2.500000e+00 1.250000e+00
 -2.950000e+01 2.500000e+00 1.500000e+00
 -2.950000e+01 2.500000e+00 1.750000e+00
 -2.950000e+01 2.500000e+00 2
 -2.950000e+01 2.500000e+00 2.250000e+00
 -2.950000e+01 3 1
 -2.950000e+01 3 1.250000e+00
 -2.950000e+01 3 1.500000e+00
 -2.950000e+01 3 1.750000e+00
 -2.950000e+01 3 2
 -2.950000e+01 3 2.250000e+00
 -2.950000e+01 3.500000e+00 1
 -2.950000e+01 3.500000e+00 1.250000e+00
 -2.950000e+01 3.500000e+00 1.500000e+00
 -2.950000e+01 3.500000e+00 1.750000e+00
 -2.950000e+01 3.500000e+00 2
 -2.950000e+01 3.500000e+00 2.250000e+00
 -2.950000e+01 4 1
 -2.950000e+01 4 1.250000e+00
 -2.950000e+01 4 1.500000e+00
 -2.950000e+01 4 1.750000e+00
 -2.950000e+01 4 2
 -2.950000e+01 4 2.250000e+00
 -2.950000e+01 4.500000e+00 1
 -2.950000e+01 4.500000e+00 1.250000e+00
 -2.950000e+01 4.500000e+00 1.500000e+00
 -2.950000e+01 4.500000e+00 1.750000e+00
 -2.950000e+01 4.500000e+00 2
 -2.950000e+01 4.500000e+00 2.250000e+00
 -2.950000e+01 5 1
 -2.950000e+01 5 1.250000e+00
 -2.950000e+01 5 1.500000e+00
