receiver positions
2310
 -4.350000e+01 1.350000e+01 1.500000e+00
 -4.350000e+01 14 1.500000e+00
 -4.350000e+01 1.450000e+01 1.500000e+00
 -4.350000e+01 15 1.500000e+00
 -4.350000e+01 1.550000e+01 1.500000e+00
 -4.350000e+01 16 1.500000e+00
 -4.350000e+01 1.650000e+01 1.500000e+00
 -4.350000e+01 17 1.500000e+00
 -4.350000e+01 1.750000e+01 1.500000e+00
 -4.350000e+01 18 1.500000e+00
 -4.350000e+01 1.850000e+01 1.500000e+00
 -4.350000e+01 19 1.500000e+00
 -4.350000e+01 1.950000e+01 1.500000e+00
 -4.350000e+01 20 1.500000e+00
 -4.350000e+01 2.050000e+01 1.500000e+00
 -43 1.350000e+01 1.500000e+00
 -43 14 1.500000e+00
 -43 1.450000e+01 1.500000e+00
 -43 15 1.500000e+00
 -43 1.550000e+01 1.500000e+00
 -43 16 1.500000e+00
 -43 1.650000e+01 1.500000e+00
 -43 17 1.500000e+00
 -43 1.750000e+01 1.500000e+00
 -43 18 1.500000e+00
 -43 1.850000e+01 1.500000e+00
 -43 19 1.500000e+00
 -43 1.950000e+01 1.500000e+00
 -43 20 1.500000e+00
 -43 2.050000e+01 1.500000e+00
 -4.250000e+01 1.350000e+01 1.500000e+00
 -4.250000e+01 14 1.500000e+00
 -4.250000e+01 1.450000e+01 1.500000e+00
 -4.250000e+01 15 1.500000e+00
 -4.250000e+01 1.550000e+01 1.500000e+00
 -4.250000e+01 16 1.500000e+00
 -4.250000e+01 1.650000e+01 1.500000e+00
 -4.250000e+01 17 1.500000e+00
 -4.250000e+01 1.750000e+01 1.500000e+00
 -4.250000e+01 18 1.500000e+00
 -4.250000e+01 1.850000e+01 1.500000e+00
 -4.250000e+01 19 1.500000e+00
 -4.250000e+01 1.950000e+01 1.500000e+00
 -4.250000e+01 20 1.500000e+00
 -4.250000e+01 2.050000e+01 1.500000e+00
 -42 1.350000e+01 1.500000e+00
 -42 14 1.500000e+00
 -42 1.450000e+01 1.500000e+00
 -42 15 1.500000e+00
 -42 1.550000e+01 1.500000e+00
 -42 16 1.500000e+00
 -42 1.650000e+01 1.500000e+00
 -42 17 1.500000e+00
 -42 1.750000e+01 1.500000e+00
 -42 18 1.500000e+00
 -42 1.850000e+01 1.500000e+00
 -42 19 1.500000e+00
 -42 1.950000e+01 1.500000e+00
 -42 20 1.500000e+00
 -42 2.050000e+01 1.500000e+00
 -4.150000e+01 1.350000e+01 1.500000e+00
 -4.150000e+01 14 1.500000e+00
 -4.150000e+01 1.450000e+01 1.500000e+00
 -4.150000e+01 15 1.500000e+00
 -4.150000e+01 1.550000e+01 1.500000e+00
 -4.150000e+01 16 1.500000e+00
