X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
3.5, 0, 2, -15.785, 122.71, 11, 11, 11, 9
3.5, 0.5, 2, -17.909, -169.84, 13, 13, 13, 13
3.5, 1, 2, -17.562, 21.864, 13, 13, 13, 13
3.5, 1.5, 2, nan, nan, 13, 13, 13, 13
4, -1.5, 2, nan, nan, 13, 13, 13, 13
4, -1, 2, -19.658, 91.779, 13, 13, 13, 13
4, -0.5, 2, -18.893, 125.09, 13, 13, 13, 13
4, 0, 2, -19.365, -42.149, 11, 11, 11, 9
4, 0.5, 2, -18.893, 125.09, 13, 13, 13, 13
4, 1, 2, -19.658, 91.779, 13, 13, 13, 13
4, 1.5, 2, nan, nan, 13, 13, 13, 13
4.5, -1.5, 2, nan, nan, 13, 13, 13, 13
4.5, -1, 2, -21.799, 97.772, 13, 13, 13, 13
4.5, -0.5, 2, -19.749, -12.716, 13, 13, 13, 13
4.5, 0, 2, -18.883, -141.79, 11, 11, 11, 9
4.5, 0.5, 2, -19.749, -12.716, 13, 13, 13, 13
4.5, 1, 2, -21.799, 97.772, 13, 13, 13, 13
4.5, 1.5, 2, nan, nan, 13, 13, 13, 13
5, -1.5, 2, nan, nan, 13, 13, 13, 13
5, -1, 2, -21.055, 57.552, 13, 13, 13, 13
5, -0.5, 2, -19.299, -79.666, 13, 13, 13, 13
5, 0, 2, -22.309, 73.297, 11, 11, 11, 9
5, 0.5, 2, -19.299, -79.666, 13, 13, 13, 13
5, 1, 2, -21.055, 57.552, 13, 13, 13, 13
5, 1.5, 2, nan, nan, 13, 13, 13, 13
5.5, -1.5, 2, nan, nan, 13, 13, 13, 13
5.5, -1, 2, -21.562, 58.3, 13, 13, 13, 13
5.5, -0.5, 2, -20.115, 177.3, 13, 13, 13, 13
5.5, 0, 2, -26.618, 26.681, 11, 11, 11, 9
5.5, 0.5, 2, -20.115, 177.3, 13, 13, 13, 13
5.5, 1, 2, -21.562, 58.3, 13, 13, 13, 13
5.5, 1.5, 2, nan, nan, 13, 13, 13, 13
6, -1.5, 2, nan, nan, 13, 13, 13, 13
6, -1, 2, -22.378, -65.577, 13, 13, 13, 13
6, -0.5, 2, -25.212, 62.761, 13, 13, 13, 13
6, 0, 2, -28.008, 162.2, 11, 11, 11, 9
6, 0.5, 2, -25.212, 62.761, 13, 13, 13, 13
6, 1, 2, -22.378, -65.577, 13, 13, 13, 13
6, 1.5, 2, nan, nan, 13, 13, 13, 13
6.5, -1.5, 2, -32.824, -24.271, 13, 13, 13, 13
6.5, -1, 2, -23.961, -42.97, 13, 13, 13, 13
6.5, -0.5, 2, -21.944, -58.793, 13, 13, 13, 13
6.5, 0, 2, -22.952, 57.288, 11, 11, 11, 9
6.5, 0.5, 2, -21.944, -58.793, 13, 13, 13, 13
6.5, 1, 2, -23.961, -42.97, 13, 13, 13, 13
6.5, 1.5, 2, -32.824, -24.271, 13, 13, 13, 13
7, -1.5, 2, nan, nan, 13, 13, 13, 13
7, -1, 2, -37.358, 174.48, 13, 13, 13, 13
7, -0.5, 2, -28.586, -162.31, 13, 13, 13, 13
7, 0, 2, -25.375, -103.2, 11, 11, 11, 9
7, 0.5, 2, -28.586, -162.31, 13, 13, 13, 13
7, 1, 2, -37.358, 174.48, 13, 13, 13, 13
7, 1.5, 2, nan, nan, 13, 13, 13, 13
7.5, -1.5, 2, nan, nan, 13, 13, 13, 13
7.5, -1, 2, -23.763, 79.458, 13, 13, 13, 13
7.5, -0.5, 2, -22.364, 118.91, 13, 13, 13, 13
7.5, 0, 2, -38.774, 150.81, 11, 11, 11, 9
7.5, 0.5, 2, -22.364, 118.91, 13, 13, 13, 13
7.5, 1, 2, -23.763, 79.458, 13, 13, 13, 13
7.5, 1.5, 2, nan, nan, 13, 13, 13, 13
8, -1.5, 2, nan, nan, 13, 12, 12, 12
8, -1, 2, -22.828, 20.24, 13, 13, 13, 13
8, -0.5, 2, -30.284, -53.078, 13, 13, 13, 13
8, 0, 2, -22.997, 131.33, 11, 11, 11, 9
8, 0.5, 2, -30.284, -53.078, 13, 13, 13, 13
8, 1, 2, -22.828, 20.24, 13, 13, 13, 13
8, 1.5, 2, nan, nan, 13, 12, 12, 12
8.5, -1.5, 2, nan, nan, 13, 13, 13, 13
8.5, -1, 2, -24.062, -56.814, 13, 13, 13, 13
8.5, -0.5, 2, -23.363, -139.18, 13, 13, 13, 13
8.5, 0, 2, -21.804, -58.64, 11, 11, 11, 9
8.5, 0.5, 2, -23.363, -139.18, 13, 13, 13, 13
8.5, 1, 2, -24.062, -56.814, 13, 13, 13, 13
8.5, 1.5, 2, nan, nan, 13, 13, 13, 13
9, -1.5, 2, nan, nan, 13, 13, 13, 13
9, -1, 2, -32.021, -151.56, 13, 13, 13, 13
9, -0.5, 2, -43.241, 0.39851, 13, 13, 13, 13
9, 0, 2, -35.525, 2.1405, 12, 12, 12, 9
9, 0.5, 2, -43.241, 0.39851, 13, 13, 13, 13
9, 1, 2, -32.021, -151.56, 13, 13, 13, 13
9, 1.5, 2, nan, nan, 13, 13, 13, 13
9.5, -1.5, 2, nan, nan, 13, 13, 13, 13
9.5, -1, 2, -43.622, -4.1395, 13, 13, 13, 13
9.5, -0.5, 2, -29.576, 0.77771, 13, 13, 13, 13
9.5, 0, 2, -23.424, 83.944, 10, 10, 10, 9
9.5, 0.5, 2, -29.576, 0.77771, 13, 13, 13, 13
9.5, 1, 2, -43.622, -4.1395, 13, 13, 13, 13
9.5, 1.5, 2, nan, nan, 13, 13, 13, 13
10, -1.5, 2, nan, nan, 13, 13, 13, 13
10, -1, 2, -31.522, -14.312, 13, 13, 13, 13
10, -0.5, 2, -26.625, -121.54, 13, 13, 13, 13
10, 0, 2, -37.416, 75.261, 10, 10, 10, 9
10, 0.5, 2, -26.625, -121.54, 13, 13, 13, 13
10, 1, 2, -31.522, -14.312, 13, 13, 13, 13
10, 1.5, 2, nan, nan, 13, 13, 13, 13
10.5, -1.5, 2, nan, nan, 13, 13, 13, 13
10.5, -1, 2, -25.764, -127.74, 13, 13, 13, 13
10.5, -0.5, 2, -32.389, -153.78, 13, 13, 13, 13
10.5, 0, 2, -24.641, 169.07, 10, 10, 10, 9
10.5, 0.5, 2, -32.389, -153.78, 13, 13, 13, 13
10.5, 1, 2, -25.764, -127.74, 13, 13, 13, 13
10.5, 1.5, 2, nan, nan, 13, 13, 13, 13
11, -1.5, 2, nan, nan, 13, 13, 13, 13
11, -1, 2, -27.048, 154.14, 13, 13, 13, 13
11, -0.5, 2, -30.042, -63.403, 13, 13, 13, 13
11, 0, 2, -24.437, 125.57, 10, 10, 10, 9
11, 0.5, 2, -30.042, -63.403, 13, 13, 13, 13
11, 1, 2, -27.048, 154.14, 13, 13, 13, 13
11, 1.5, 2, nan, nan, 13, 13, 13, 13
11.5, -1.5, 2, nan, nan, 13, 13, 13, 13
11.5, -1, 2, -24.949, 49.607, 13, 13, 13, 13
11.5, -0.5, 2, -32.462, -107.07, 13, 13, 13, 13
11.5, 0, 2, -31.735, 111.52, 10, 10, 10, 9
11.5, 0.5, 2, -32.462, -107.07, 13, 13, 13, 13
11.5, 1, 2, -24.949, 49.607, 13, 13, 13, 13
11.5, 1.5, 2, nan, nan, 13, 13, 13, 13
12, -1.5, 2, nan, nan, 13, 13, 13, 13
12, -1, 2, -40.695, -72.943, 13, 13, 13, 13
12, -0.5, 2, -31.529, 81.208, 13, 13, 13, 13
12, 0, 2, -28.498, 131.22, 10, 10, 10, 9
12, 0.5, 2, -31.529, 81.208, 13, 13, 13, 13
12, 1, 2, -40.695, -72.943, 13, 13, 13, 13
12, 1.5, 2, nan, nan, 13, 13, 13, 13
12.5, -1.5, 2, nan, nan, 13, 13, 13, 13
12.5, -1, 2, -30.842, -159.37, 13, 13, 13, 13
12.5, -0.5, 2, -29.519, 31.596, 13, 13, 13, 13
12.5, 0, 2, -27.419, 105.3, 10, 10, 10, 9
12.5, 0.5, 2, -29.519, 31.596, 13, 13, 13, 13
12.5, 1, 2, -30.842, -159.37, 13, 13, 13, 13
12.5, 1.5, 2, nan, nan, 13, 13, 13, 13
13, -1.5, 2, nan, nan, 13, 13, 13, 13
13, -1, 2, -33.395, 138.76, 13, 13, 13, 13
13, -0.5, 2, -31.81, -18.554, 13, 13, 13, 13
13, 0, 2, -29.241, 55.771, 10, 10, 10, 9
13, 0.5, 2, -31.81, -18.554, 13, 13, 13, 13
13, 1, 2, -33.395, 138.76, 13, 13, 13, 13
13, 1.5, 2, nan, nan, 13, 13, 13, 13
13.5, -1.5, 2, nan, nan, 13, 13, 13, 13
13.5, -1, 2, -38.554, -141.78, 13, 13, 13, 13
13.5, -0.5, 2, -31.456, 52.56, 13, 13, 13, 13
13.5, 0, 2, -51.498, -71.517, 10, 10, 10, 9
13.5, 0.5, 2, -31.456, 52.56, 13, 13, 13, 13
13.5, 1, 2, -38.554, -141.78, 13, 13, 13, 13
13.5, 1.5, 2, nan, nan, 13, 13, 13, 13
14, -1.5, 2, nan, nan, 13, 13, 13, 13
14, -1, 2, -30.608, -127.44, 13, 13, 13, 13
14, -0.5, 2, -32.048, -70.372, 13, 13, 13, 13
14, 0, 2, -26.769, 33.051, 10, 10, 10, 9
14, 0.5, 2, -32.048, -70.372, 13, 13, 13, 13
14, 1, 2, -30.608, -127.44, 13, 13, 13, 13
14, 1.5, 2, nan, nan, 13, 13, 13, 13
14.5, -1.5, 2, -37.737, 142.42, 13, 13, 13, 13
14.5, -1, 2, -33.12, -25.182, 13, 13, 13, 13
14.5, -0.5, 2, -30.964, -99.756, 13, 13, 13, 13
14.5, 0, 2, -25.374, -75.912, 10, 10, 10, 9
14.5, 0.5, 2, -30.964, -99.756, 13, 13, 13, 13
14.5, 1, 2, -33.12, -25.182, 13, 13, 13, 13
14.5, 1.5, 2, -37.737, 142.42, 13, 13, 13, 13
15, -1.5, 2, nan, nan, 13, 13, 13, 13
15, -1, 2, -28.983, -49.956, 13, 13, 13, 13
15, -0.5, 2, -30.919, 137.81, 13, 13, 13, 13
15, 0, 2, -28.348, -111.42, 10, 10, 10, 9
15, 0.5, 2, -30.919, 137.81, 13, 13, 13, 13
15, 1, 2, -28.983, -49.956, 13, 13, 13, 13
15, 1.5, 2, nan, nan, 13, 13, 13, 13
15.5, -1.5, 2, -55.872, 11.639, 13, 13, 13, 13
15.5, -1, 2, -30.186, 171.87, 13, 13, 13, 13
15.5, -0.5, 2, -36.124, 0.94782, 13, 13, 13, 13
15.5, 0, 2, -30.518, 144.91, 10, 10, 10, 9
15.5, 0.5, 2, -36.124, 0.94782, 13, 13, 13, 13
15.5, 1, 2, -30.186, 171.87, 13, 13, 13, 13
15.5, 1.5, 2, -55.872, 11.639, 13, 13, 13, 13
16, -1.5, 2, nan, nan, 13, 13, 13, 13
16, -1, 2, -32.803, 65.601, 13, 13, 13, 13
16, -0.5, 2, -26.828, -128.92, 13, 13, 13, 13
16, 0, 2, -30.343, -173.06, 10, 10, 10, 9
16, 0.5, 2, -26.828, -128.92, 13, 13, 13, 13
16, 1, 2, -32.803, 65.601, 13, 13, 13, 13
16, 1.5, 2, nan, nan, 13, 13, 13, 13
16.5, -1.5, 2, nan, nan, 13, 13, 13, 13
16.5, -1, 2, -33.64, -40.92, 13, 13, 13, 13
16.5, -0.5, 2, -27.106, -158.14, 13, 13, 13, 13
16.5, 0, 2, -37.183, 129.8, 10, 10, 10, 9
16.5, 0.5, 2, -27.106, -158.14, 13, 13, 13, 13
16.5, 1, 2, -33.64, -40.92, 13, 13, 13, 13
16.5, 1.5, 2, nan, nan, 13, 13, 13, 13
17, -1.5, 2, nan, nan, 13, 13, 13, 13
17, -1, 2, -29.585, -138.67, 13, 13, 13, 13
17, -0.5, 2, -39.188, 35.003, 13, 13, 13, 13
17, 0, 2, -26.906, 19.393, 11, 11, 11, 9
17, 0.5, 2, -39.188, 35.003, 13, 13, 13, 13
17, 1, 2, -29.585, -138.67, 13, 13, 13, 13
17, 1.5, 2, nan, nan, 13, 13, 13, 13
17.5, -1.5, 2, nan, nan, 13, 13, 13, 13
17.5, -1, 2, -29.184, 95.285, 13, 13, 13, 13
17.5, -0.5, 2, -33.331, 23.66, 13, 13, 13, 13
17.5, 0, 2, -32.359, -50.869, 9, 9, 9, 9
17.5, 0.5, 2, -33.331, 23.66, 13, 13, 13, 13
17.5, 1, 2, -29.184, 95.285, 13, 13, 13, 13
17.5, 1.5, 2, nan, nan, 13, 13, 13, 13
18, -1.5, 2, nan, nan, 13, 13, 13, 13
18, -1, 2, -32.444, 23.328, 13, 13, 13, 13
18, -0.5, 2, -31.296, 12.018, 13, 13, 13, 13
18, 0, 2, -27.624, 166.92, 9, 9, 9, 9
18, 0.5, 2, -31.296, 12.018, 13, 13, 13, 13
18, 1, 2, -32.444, 23.328, 13, 13, 13, 13
18, 1.5, 2, nan, nan, 13, 13, 13, 13
18.5, -1.5, 2, nan, nan, 13, 13, 13, 13
18.5, -1, 2, -30.071, -122.62, 13, 13, 13, 13
18.5, -0.5, 2, -27.544, -44.678, 13, 13, 13, 13
18.5, 0, 2, -28.261, 112.11, 9, 9, 9, 9
18.5, 0.5, 2, -27.544, -44.678, 13, 13, 13, 13
18.5, 1, 2, -30.071, -122.62, 13, 13, 13, 13
18.5, 1.5, 2, nan, nan, 13, 13, 13, 13
19, -1.5, 2, nan, nan, 13, 13, 13, 13
19, -1, 2, -31.648, 151.18, 13, 13, 13, 13
19, -0.5, 2, -30.332, -100.35, 13, 13, 13, 13
19, 0, 2, -39.003, -2.4845, 9, 9, 9, 9
19, 0.5, 2, -30.332, -100.35, 13, 13, 13, 13
19, 1, 2, -31.648, 151.18, 13, 13, 13, 13
19, 1.5, 2, nan, nan, 13, 13, 13, 13
19.5, -1.5, 2, nan, nan, 13, 13, 13, 13
19.5, -1, 2, -34.503, 63.644, 13, 13, 13, 13
19.5, -0.5, 2, -37.646, 91.407, 13, 13, 13, 13
19.5, 0, 2, -32.554, -87.227, 9, 9, 9, 9
19.5, 0.5, 2, -37.646, 91.407, 13, 13, 13, 13
19.5, 1, 2, -34.503, 63.644, 13, 13, 13, 13
19.5, 1.5, 2, nan, nan, 13, 13, 13, 13
20, -1.5, 2, nan, nan, 13, 13, 13, 13
20, -1, 2, -34.418, -172.52, 13, 13, 13, 13
20, -0.5, 2, -32.537, 14.983, 13, 13, 13, 13
20, 0, 2, -29.887, -103.38, 9, 9, 9, 9
20, 0.5, 2, -32.537, 14.983, 13, 13, 13, 13
20, 1, 2, -34.418, -172.52, 13, 13, 13, 13
20, 1.5, 2, nan, nan, 13, 13, 13, 13
20.5, -1.5, 2, nan, nan, 13, 13, 13, 13
20.5, -1, 2, -26.796, 139.82, 13, 13, 13, 13
20.5, -0.5, 2, -49.902, 152.52, 13, 13, 13, 13
20.5, 0, 2, -29.337, -145.67, 9, 9, 9, 9
20.5, 0.5, 2, -49.902, 152.52, 13, 13, 13, 13
20.5, 1, 2, -26.796, 139.82, 13, 13, 13, 13
20.5, 1.5, 2, nan, nan, 13, 13, 13, 13
21, -1.5, 2, nan, nan, 13, 13, 13, 13
21, -1, 2, -29.323, 73.314, 13, 13, 13, 13
21, -0.5, 2, -30.247, 80.792, 13, 13, 13, 13
21, 0, 2, -33.648, 116.68, 9, 9, 9, 9
21, 0.5, 2, -30.247, 80.792, 13, 13, 13, 13
21, 1, 2, -29.323, 73.314, 13, 13, 13, 13
21, 1.5, 2, nan, nan, 13, 13, 13, 13
21.5, -1.5, 2, nan, nan, 13, 13, 13, 13
21.5, -1, 2, -32.956, -18.718, 13, 13, 13, 13
21.5, -0.5, 2, -29.533, 5.9876, 13, 13, 13, 13
21.5, 0, 2, -29.062, -9.3022, 9, 9, 9, 9
21.5, 0.5, 2, -29.533, 5.9876, 13, 13, 13, 13
21.5, 1, 2, -32.956, -18.718, 13, 13, 13, 13
21.5, 1.5, 2, nan, nan, 13, 13, 13, 13
22, -1.5, 2, nan, nan, 13, 13, 13, 13
22, -1, 2, -38.752, -69.886, 13, 13, 13, 13
22, -0.5, 2, -32.205, -89.67, 13, 13, 13, 13
22, 0, 2, -26.726, -87.94, 9, 9, 9, 9
22, 0.5, 2, -32.205, -89.67, 13, 13, 13, 13
22, 1, 2, -38.752, -69.886, 13, 13, 13, 13
22, 1.5, 2, nan, nan, 13, 13, 13, 13
22.5, -1.5, 2, nan, nan, 13, 13, 13, 13
22.5, -1, 2, -39.924, -26.462, 13, 13, 13, 13
22.5, -0.5, 2, -36.184, 172.51, 13, 13, 13, 13
22.5, 0, 2, -29.962, -164.97, 9, 9, 9, 9
22.5, 0.5, 2, -36.184, 172.51, 13, 13, 13, 13
22.5, 1, 2, -39.924, -26.462, 13, 13, 13, 13
22.5, 1.5, 2, nan, nan, 13, 13, 13, 13
23, -1.5, 2, nan, nan, 13, 13, 13, 13
23, -1, 2, -40.494, -75.806, 13, 13, 13, 13
23, -0.5, 2, -46.386, -40.017, 13, 13, 13, 13
23, 0, 2, -40.38, 61.291, 9, 9, 9, 9
23, 0.5, 2, -46.386, -40.017, 13, 13, 13, 13
23, 1, 2, -40.494, -75.806, 13, 13, 13, 13
23, 1.5, 2, nan, nan, 13, 13, 13, 13
23.5, -1.5, 2, nan, nan, 13, 13, 13, 13
23.5, -1, 2, -40.636, 117.82, 13, 13, 13, 13
23.5, -0.5, 2, -31.84, -139.42, 13, 13, 13, 13
23.5, 0, 2, -32.679, -84.904, 9, 9, 9, 9
23.5, 0.5, 2, -31.84, -139.42, 13, 13, 13, 13
23.5, 1, 2, -40.636, 117.82, 13, 13, 13, 13
23.5, 1.5, 2, nan, nan, 13, 13, 13, 13
24, -1.5, 2, nan, nan, 13, 13, 13, 13
24, -1, 2, -33.518, 41.558, 13, 13, 13, 13
24, -0.5, 2, -29.31, 149.87, 13, 13, 13, 13
24, 0, 2, -31.323, -163.63, 9, 9, 9, 9
24, 0.5, 2, -29.31, 149.87, 13, 13, 13, 13
24, 1, 2, -33.518, 41.558, 13, 13, 13, 13
24, 1.5, 2, nan, nan, 13, 13, 13, 13
24.5, -1.5, 2, nan, nan, 13, 13, 13, 13
24.5, -1, 2, -33.816, -17.379, 13, 13, 13, 13
24.5, -0.5, 2, -31.195, 81.536, 13, 13, 13, 13
24.5, 0, 2, -35.803, 122.49, 9, 9, 9, 9
24.5, 0.5, 2, -31.195, 81.536, 13, 13, 13, 13
24.5, 1, 2, -33.816, -17.379, 13, 13, 13, 13
24.5, 1.5, 2, nan, nan, 13, 13, 13, 13
25, -1.5, 2, nan, nan, 13, 13, 13, 13
25, -1, 2, -39.332, -69.317, 13, 13, 13, 13
25, -0.5, 2, -37.215, 18.33, 13, 13, 13, 13
25, 0, 2, -66.004, 89.203, 9, 9, 9, 9
25, 0.5, 2, -37.215, 18.33, 13, 13, 13, 13
25, 1, 2, -39.332, -69.317, 13, 13, 13, 13
25, 1.5, 2, nan, nan, 13, 13, 13, 13
25.5, -1.5, 2, nan, nan, 13, 13, 13, 13
25.5, -1, 2, -51.855, -94.306, 13, 13, 13, 13
25.5, -0.5, 2, -50.653, -12.563, 13, 13, 13, 13
25.5, 0, 2, -38.504, 159.21, 9, 9, 9, 9
25.5, 0.5, 2, -50.653, -12.563, 13, 13, 13, 13
25.5, 1, 2, -51.855, -94.306, 13, 13, 13, 13
25.5, 1.5, 2, nan, nan, 13, 13, 13, 13
26, -1.5, 2, nan, nan, 13, 13, 13, 13
26, -1, 2, -61.954, 16.587, 13, 13, 13, 13
26, -0.5, 2, -52.482, 58.86, 13, 13, 13, 13
26, 0, 2, -35.206, 100.21, 9, 9, 9, 9
26, 0.5, 2, -52.482, 58.86, 13, 13, 13, 13
26, 1, 2, -61.954, 16.587, 13, 13, 13, 13
26, 1.5, 2, nan, nan, 13, 13, 13, 13
26.5, -1.5, 2, nan, nan, 13, 13, 13, 13
26.5, -1, 2, -49.877, 32.312, 13, 13, 13, 13
26.5, -0.5, 2, -46.507, 55.63, 13, 13, 13, 13
26.5, 0, 2, -34.089, 48.463, 9, 9, 9, 9
26.5, 0.5, 2, -46.507, 55.63, 13, 13, 13, 13
26.5, 1, 2, -49.877, 32.312, 13, 13, 13, 13
26.5, 1.5, 2, nan, nan, 13, 13, 13, 13
27, -1.5, 2, nan, nan, 13, 13, 13, 13
27, -1, 2, -50.397, 4.1134, 13, 13, 13, 13
27, -0.5, 2, -42.738, -3.6875, 13, 13, 13, 13
27, 0, 2, -32.728, -10.076, 9, 9, 9, 9
27, 0.5, 2, -42.738, -3.6875, 13, 13, 13, 13
27, 1, 2, -50.397, 4.1134, 13, 13, 13, 13
27, 1.5, 2, nan, nan, 13, 13, 13, 13
27.5, -1.5, 2, nan, nan, 13, 13, 13, 13
27.5, -1, 2, -45.199, 50.667, 13, 13, 13, 13
27.5, -0.5, 2, -43.75, -105.21, 13, 13, 13, 13
27.5, 0, 2, -32.029, -84.241, 9, 9, 9, 9
27.5, 0.5, 2, -43.75, -105.21, 13, 13, 13, 13
27.5, 1, 2, -45.199, 50.667, 13, 13, 13, 13
27.5, 1.5, 2, nan, nan, 13, 13, 13, 13
28, -1.5, 2, nan, nan, 13, 13, 13, 13
28, -1, 2, -36.239, 0.3769, 13, 13, 13, 13
28, -0.5, 2, -41.059, 112.17, 13, 13, 13, 13
28, 0, 2, -32.896, -172.29, 9, 9, 9, 9
28, 0.5, 2, -41.059, 112.17, 13, 13, 13, 13
28, 1, 2, -36.239, 0.3769, 13, 13, 13, 13
28, 1.5, 2, nan, nan, 13, 13, 13, 13
28.5, -1.5, 2, nan, nan, 13, 13, 13, 13
28.5, -1, 2, -32.708, -68.446, 13, 13, 13, 13
28.5, -0.5, 2, -35.258, 0.22619, 13, 13, 13, 13
28.5, 0, 2, -35.608, 79.807, 9, 9, 9, 9
28.5, 0.5, 2, -35.258, 0.22619, 13, 13, 13, 13
28.5, 1, 2, -32.708, -68.446, 13, 13, 13, 13
28.5, 1.5, 2, nan, nan, 13, 13, 13, 13
29, -1.5, 2, nan, nan, 13, 13, 13, 13
29, -1, 2, -32.134, -143.54, 13, 13, 13, 13
29, -0.5, 2, -31.719, -97.449, 13, 13, 13, 13
29, 0, 2, -35.645, -59.978, 9, 9, 9, 9
29, 0.5, 2, -31.719, -97.449, 13, 13, 13, 13
29, 1, 2, -32.134, -143.54, 13, 13, 13, 13
29, 1.5, 2, nan, nan, 13, 13, 13, 13
29.5, -1.5, 2, nan, nan, 13, 13, 13, 13
29.5, -1, 2, -33.893, 137.7, 13, 13, 13, 13
29.5, -0.5, 2, -30.04, 168.03, 13, 13, 13, 13
29.5, 0, 2, -31.231, -178.32, 9, 9, 9, 9
29.5, 0.5, 2, -30.04, 168.03, 13, 13, 13, 13
29.5, 1, 2, -33.893, 137.7, 13, 13, 13, 13
29.5, 1.5, 2, nan, nan, 13, 13, 13, 13
30, -1.5, 2, -48.965, 42.228, 13, 13, 13, 13
30, -1, 2, -38.361, 58.264, 13, 13, 13, 13
30, -0.5, 2, -30.025, 72.704, 13, 13, 13, 13
30, 0, 2, -28.486, 82.429, 9, 9, 9, 9
30, 0.5, 2, -30.025, 72.704, 13, 13, 13, 13
30, 1, 2, -38.361, 58.264, 13, 13, 13, 13
30, 1.5, 2, -53.356, 111.72, 12, 12, 12, 12
30.5, -1.5, 2, nan, nan, 13, 13, 13, 13
30.5, -1, 2, -48.358, -5.1542, 13, 13, 13, 13
30.5, -0.5, 2, -31.495, -28.609, 13, 13, 13, 13
30.5, 0, 2, -27.571, -13.443, 9, 9, 9, 9
30.5, 0.5, 2, -31.495, -28.609, 13, 13, 13, 13
30.5, 1, 2, -48.358, -5.1542, 13, 13, 13, 13
30.5, 1.5, 2, nan, nan, 12, 12, 12, 12
31, -1.5, 2, nan, nan, 13, 13, 13, 13
31, -1, 2, -48.444, 19.065, 13, 13, 13, 13
31, -0.5, 2, -33.341, -142.26, 13, 13, 13, 13
31, 0, 2, -27.951, -110.48, 9, 9, 9, 9
31, 0.5, 2, -33.341, -142.26, 13, 13, 13, 13
31, 1, 2, -48.444, 19.065, 13, 13, 13, 13
31, 1.5, 2, nan, nan, 12, 12, 12, 12
31.5, -1.5, 2, -43.276, 140.33, 13, 13, 13, 13
31.5, -1, 2, -44.166, -65.79, 13, 13, 13, 13
31.5, -0.5, 2, -33.463, 98.932, 13, 13, 13, 13
31.5, 0, 2, -29.334, 150.25, 9, 9, 9, 9
31.5, 0.5, 2, -33.463, 98.932, 13, 13, 13, 13
