X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
3.5, 0.5, 2, -20.538, -62.985, 12, 12, 12, 12
3.5, 1, 2, -18.257, -157.07, 13, 13, 13, 13
3.5, 1.5, 2, nan, nan, 12, 12, 12, 12
4, -1.5, 2, nan, nan, 12, 12, 12, 12
4, -1, 2, -23.468, 76.24, 13, 13, 13, 13
4, -0.5, 2, -24.701, -96.75, 12, 12, 12, 12
4, 0, 2, -26.841, -54.344, 19, 19, 19, 13
4, 0.5, 2, -24.701, -96.75, 12, 12, 12, 12
4, 1, 2, -23.468, 76.24, 13, 13, 13, 13
4, 1.5, 2, nan, nan, 12, 12, 12, 12
4.5, -1.5, 2, nan, nan, 12, 12, 12, 12
4.5, -1, 2, -24.075, 42.181, 13, 13, 13, 13
4.5, -0.5, 2, -22.345, 101.61, 12, 12, 12, 12
4.5, 0, 2, -19.06, 62.121, 15, 15, 15, 13
4.5, 0.5, 2, -22.345, 101.61, 12, 12, 12, 12
4.5, 1, 2, -24.075, 42.181, 13, 13, 13, 13
4.5, 1.5, 2, nan, nan, 12, 12, 12, 12
5, -1.5, 2, nan, nan, 12, 12, 12, 12
5, -1, 2, -30.184, -135.18, 13, 13, 13, 13
5, -0.5, 2, -24.846, -152.08, 12, 12, 12, 12
5, 0, 2, -30.868, 22.317, 15, 15, 15, 13
5, 0.5, 2, -24.846, -152.08, 12, 12, 12, 12
5, 1, 2, -30.184, -135.18, 13, 13, 13, 13
5, 1.5, 2, nan, nan, 12, 12, 12, 12
5.5, -1.5, 2, nan, nan, 12, 12, 12, 12
5.5, -1, 2, -21.742, 50.699, 13, 13, 13, 13
5.5, -0.5, 2, -22.823, -79.82, 12, 12, 12, 12
5.5, 0, 2, -29.791, 25.792, 15, 15, 15, 13
5.5, 0.5, 2, -22.823, -79.82, 12, 12, 12, 12
5.5, 1, 2, -21.742, 50.699, 13, 13, 13, 13
5.5, 1.5, 2, nan, nan, 12, 12, 12, 12
6, -1.5, 2, nan, nan, 12, 12, 12, 12
6, -1, 2, -26.817, 50.702, 13, 13, 13, 13
6, -0.5, 2, -35.695, -67.858, 12, 12, 12, 12
6, 0, 2, -21.105, 134.02, 15, 15, 15, 13
6, 0.5, 2, -35.695, -67.858, 12, 12, 12, 12
6, 1, 2, -26.817, 50.702, 13, 13, 13, 13
6, 1.5, 2, nan, nan, 12, 12, 12, 12
6.5, -1.5, 2, nan, nan, 12, 12, 12, 12
6.5, -1, 2, -25.865, 177.59, 13, 13, 13, 13
6.5, -0.5, 2, -28.853, -48.489, 12, 12, 12, 12
6.5, 0, 2, -24.675, -36.866, 15, 15, 15, 13
6.5, 0.5, 2, -28.853, -48.489, 12, 12, 12, 12
6.5, 1, 2, -25.865, 177.59, 13, 13, 13, 13
6.5, 1.5, 2, nan, nan, 12, 12, 12, 12
7, -1.5, 2, nan, nan, 12, 12, 12, 12
7, -1, 2, -23.638, 106.3, 13, 13, 13, 13
7, -0.5, 2, -26.311, -151.89, 12, 12, 12, 12
7, 0, 2, -21.021, -46.012, 15, 15, 15, 13
7, 0.5, 2, -26.311, -151.89, 12, 12, 12, 12
7, 1, 2, -23.638, 106.3, 13, 13, 13, 13
7, 1.5, 2, nan, nan, 12, 12, 12, 12
7.5, -1.5, 2, nan, nan, 12, 12, 12, 12
7.5, -1, 2, -31.146, 131.43, 13, 13, 13, 13
7.5, -0.5, 2, -21.761, 140.44, 12, 12, 12, 12
7.5, 0, 2, -22.427, -97.293, 15, 15, 15, 13
7.5, 0.5, 2, -21.761, 140.44, 12, 12, 12, 12
7.5, 1, 2, -31.146, 131.43, 13, 13, 13, 13
7.5, 1.5, 2, nan, nan, 12, 12, 12, 12
8, -1.5, 2, nan, nan, 12, 12, 12, 12
8, -1, 2, -32.546, 35.055, 13, 13, 13, 13
8, -0.5, 2, -31.51, 105.85, 12, 12, 12, 12
8, 0, 2, -21.683, 169.36, 15, 15, 15, 13
8, 0.5, 2, -31.51, 105.85, 12, 12, 12, 12
8, 1, 2, -32.546, 35.055, 13, 13, 13, 13
8, 1.5, 2, nan, nan, 12, 12, 12, 12
8.5, -1.5, 2, nan, nan, 12, 12, 12, 12
8.5, -1, 2, -23.275, 8.5498, 13, 13, 13, 13
8.5, -0.5, 2, -23.204, 28.186, 12, 12, 12, 12
8.5, 0, 2, -34.07, 46.431, 15, 15, 15, 13
8.5, 0.5, 2, -23.204, 28.186, 12, 12, 12, 12
8.5, 1, 2, -23.275, 8.5498, 13, 13, 13, 13
8.5, 1.5, 2, nan, nan, 12, 12, 12, 12
9, -1.5, 2, nan, nan, 12, 12, 12, 12
9, -1, 2, -23.268, -24.578, 13, 13, 13, 13
9, -0.5, 2, -27.964, -96.718, 12, 12, 12, 12
9, 0, 2, -25.419, 107.62, 15, 15, 15, 13
9, 0.5, 2, -27.964, -96.718, 12, 12, 12, 12
9, 1, 2, -23.268, -24.578, 13, 13, 13, 13
9, 1.5, 2, nan, nan, 12, 12, 12, 12
9.5, -1.5, 2, nan, nan, 12, 12, 12, 12
9.5, -1, 2, -23.714, -71.378, 13, 13, 13, 13
9.5, -0.5, 2, -23.32, -165.74, 12, 12, 12, 12
9.5, 0, 2, -21.883, -71.428, 15, 15, 15, 13
9.5, 0.5, 2, -23.32, -165.74, 12, 12, 12, 12
9.5, 1, 2, -23.714, -71.378, 13, 13, 13, 13
9.5, 1.5, 2, nan, nan, 12, 12, 12, 12
10, -1.5, 2, nan, nan, 12, 12, 12, 12
10, -1, 2, -33.521, -137.71, 13, 13, 13, 13
10, -0.5, 2, -38.219, 68.688, 12, 12, 12, 12
10, 0, 2, -40.489, 84.788, 15, 15, 15, 13
10, 0.5, 2, -38.219, 68.688, 12, 12, 12, 12
10, 1, 2, -33.521, -137.71, 13, 13, 13, 13
10, 1.5, 2, nan, nan, 12, 12, 12, 12
10.5, -1.5, 2, nan, nan, 12, 12, 12, 12
10.5, -1, 2, -34.557, -10.899, 13, 13, 13, 13
10.5, -0.5, 2, -30.33, -0.072781, 12, 12, 12, 12
10.5, 0, 2, -25.27, 103.82, 15, 15, 15, 13
10.5, 0.5, 2, -30.33, -0.072781, 12, 12, 12, 12
10.5, 1, 2, -34.557, -10.899, 13, 13, 13, 13
10.5, 1.5, 2, nan, nan, 12, 12, 12, 12
11, -1.5, 2, nan, nan, 12, 12, 12, 12
11, -1, 2, -34.587, 43.314, 13, 13, 13, 13
11, -0.5, 2, -28.69, -95.983, 12, 12, 12, 12
11, 0, 2, -40.24, 51.272, 15, 15, 15, 13
11, 0.5, 2, -28.69, -95.983, 12, 12, 12, 12
11, 1, 2, -34.587, 43.314, 13, 13, 13, 13
11, 1.5, 2, nan, nan, 12, 12, 12, 12
11.5, -1.5, 2, nan, nan, 12, 12, 12, 12
11.5, -1, 2, -25.962, -86.338, 13, 13, 13, 13
11.5, -0.5, 2, -35.771, -103.11, 12, 12, 12, 12
11.5, 0, 2, -25.085, -141.71, 15, 15, 15, 13
11.5, 0.5, 2, -35.771, -103.11, 12, 12, 12, 12
11.5, 1, 2, -25.962, -86.338, 13, 13, 13, 13
11.5, 1.5, 2, nan, nan, 12, 12, 12, 12
12, -1.5, 2, nan, nan, 12, 12, 12, 12
12, -1, 2, -27.133, -133.04, 13, 13, 13, 13
12, -0.5, 2, -28.778, 18.529, 12, 12, 12, 12
12, 0, 2, -25.912, -159.56, 17, 17, 17, 13
12, 0.5, 2, -28.778, 18.529, 12, 12, 12, 12
12, 1, 2, -27.133, -133.04, 13, 13, 13, 13
12, 1.5, 2, nan, nan, 12, 12, 12, 12
12.5, -1.5, 2, nan, nan, 12, 12, 12, 12
12.5, -1, 2, -26.072, 130.62, 13, 13, 13, 13
12.5, -0.5, 2, -33.322, -45.836, 12, 12, 12, 12
12.5, 0, 2, -34.016, -143.58, 14, 14, 14, 13
12.5, 0.5, 2, -33.322, -45.836, 12, 12, 12, 12
12.5, 1, 2, -26.072, 130.62, 13, 13, 13, 13
12.5, 1.5, 2, nan, nan, 12, 12, 12, 12
13, -1.5, 2, nan, nan, 12, 12, 12, 12
13, -1, 2, -41.43, -6.6226, 13, 13, 13, 13
13, -0.5, 2, -30.682, 151.01, 12, 12, 12, 12
13, 0, 2, -27.268, -149.03, 14, 14, 14, 13
13, 0.5, 2, -30.682, 151.01, 12, 12, 12, 12
13, 1, 2, -41.43, -6.6226, 13, 13, 13, 13
13, 1.5, 2, nan, nan, 12, 12, 12, 12
13.5, -1.5, 2, nan, nan, 12, 12, 12, 12
13.5, -1, 2, -29.086, -49.664, 13, 13, 13, 13
13.5, -0.5, 2, -27.505, 127.17, 12, 12, 12, 12
13.5, 0, 2, -27.496, -167.95, 14, 14, 14, 13
13.5, 0.5, 2, -27.505, 127.17, 12, 12, 12, 12
13.5, 1, 2, -29.086, -49.664, 13, 13, 13, 13
13.5, 1.5, 2, nan, nan, 12, 12, 12, 12
14, -1.5, 2, nan, nan, 12, 12, 12, 12
14, -1, 2, -33.548, -102.49, 13, 13, 13, 13
14, -0.5, 2, -33.718, 92.738, 12, 12, 12, 12
14, 0, 2, -29.726, -177.64, 14, 14, 14, 13
14, 0.5, 2, -33.718, 92.738, 12, 12, 12, 12
14, 1, 2, -33.548, -102.49, 13, 13, 13, 13
14, 1.5, 2, nan, nan, 12, 12, 12, 12
14.5, -1.5, 2, nan, nan, 12, 12, 12, 12
14.5, -1, 2, -38.663, -19.175, 13, 13, 13, 13
14.5, -0.5, 2, -32.284, -174.95, 12, 12, 12, 12
14.5, 0, 2, -51.511, 29.999, 14, 14, 14, 13
14.5, 0.5, 2, -32.284, -174.95, 12, 12, 12, 12
14.5, 1, 2, -38.663, -19.175, 13, 13, 13, 13
14.5, 1.5, 2, nan, nan, 12, 12, 12, 12
15, -1.5, 2, nan, nan, 12, 12, 12, 12
15, -1, 2, -33.507, 13.052, 13, 13, 13, 13
15, -0.5, 2, -31.634, 68.79, 12, 12, 12, 12
15, 0, 2, -28.631, 171.41, 14, 14, 14, 13
15, 0.5, 2, -31.634, 68.79, 12, 12, 12, 12
15, 1, 2, -33.507, 13.052, 13, 13, 13, 13
15, 1.5, 2, nan, nan, 12, 12, 12, 12
15.5, -1.5, 2, nan, nan, 12, 12, 12, 12
15.5, -1, 2, -39.47, 78.564, 13, 13, 13, 13
15.5, -0.5, 2, -34.003, 42.804, 12, 12, 12, 12
15.5, 0, 2, -25.665, 58.949, 14, 14, 14, 13
15.5, 0.5, 2, -34.003, 42.804, 12, 12, 12, 12
15.5, 1, 2, -39.47, 78.564, 13, 13, 13, 13
15.5, 1.5, 2, nan, nan, 12, 12, 12, 12
16, -1.5, 2, nan, nan, 12, 12, 12, 12
16, -1, 2, -28.708, 62.558, 13, 13, 13, 13
16, -0.5, 2, -33.387, -112.66, 12, 12, 12, 12
16, 0, 2, -29.716, 25.103, 14, 14, 14, 13
16, 0.5, 2, -33.387, -112.66, 12, 12, 12, 12
16, 1, 2, -28.708, 62.558, 13, 13, 13, 13
16, 1.5, 2, nan, nan, 12, 12, 12, 12
16.5, -1.5, 2, nan, nan, 12, 12, 12, 12
16.5, -1, 2, -26.731, -19.615, 13, 13, 13, 13
16.5, -0.5, 2, -28.156, 160.69, 12, 12, 12, 12
16.5, 0, 2, -30.593, -61.968, 14, 14, 14, 13
16.5, 0.5, 2, -28.156, 160.69, 12, 12, 12, 12
16.5, 1, 2, -26.731, -19.615, 13, 13, 13, 13
16.5, 1.5, 2, nan, nan, 12, 12, 12, 12
17, -1.5, 2, nan, nan, 12, 12, 12, 12
17, -1, 2, -31.559, -107.27, 13, 13, 13, 13
17, -0.5, 2, -28.095, 54.283, 12, 12, 12, 12
17, 0, 2, -31.248, -4.4258, 14, 14, 14, 13
17, 0.5, 2, -28.095, 54.283, 12, 12, 12, 12
17, 1, 2, -31.559, -107.27, 13, 13, 13, 13
17, 1.5, 2, nan, nan, 12, 12, 12, 12
17.5, -1.5, 2, nan, nan, 12, 12, 12, 12
17.5, -1, 2, -37.206, 135.36, 13, 13, 13, 13
17.5, -0.5, 2, -28.726, 19.433, 12, 12, 12, 12
17.5, 0, 2, -35.322, -51.09, 14, 14, 14, 13
17.5, 0.5, 2, -28.726, 19.433, 12, 12, 12, 12
17.5, 1, 2, -37.206, 135.36, 13, 13, 13, 13
17.5, 1.5, 2, nan, nan, 12, 12, 12, 12
18, -1.5, 2, nan, nan, 12, 12, 12, 12
18, -1, 2, -30.795, 34.688, 13, 13, 13, 13
18, -0.5, 2, -38.321, -142.43, 12, 12, 12, 12
18, 0, 2, -29.121, -153.54, 14, 14, 14, 13
18, 0.5, 2, -38.321, -142.43, 12, 12, 12, 12
18, 1, 2, -30.795, 34.688, 13, 13, 13, 13
18, 1.5, 2, nan, nan, 12, 12, 12, 12
18.5, -1.5, 2, nan, nan, 12, 12, 12, 12
18.5, -1, 2, -29.682, -78.238, 13, 13, 13, 13
18.5, -0.5, 2, -35.196, -138.7, 12, 12, 12, 12
18.5, 0, 2, -36.854, 110.38, 14, 14, 14, 13
18.5, 0.5, 2, -35.196, -138.7, 12, 12, 12, 12
18.5, 1, 2, -29.682, -78.238, 13, 13, 13, 13
18.5, 1.5, 2, nan, nan, 12, 12, 12, 12
19, -1.5, 2, nan, nan, 12, 12, 12, 12
19, -1, 2, -36.247, -148.05, 13, 13, 13, 13
19, -0.5, 2, -36.285, -152.28, 12, 12, 12, 12
19, 0, 2, -27.603, -8.2448, 14, 14, 14, 13
19, 0.5, 2, -36.285, -152.28, 12, 12, 12, 12
19, 1, 2, -36.247, -148.05, 13, 13, 13, 13
19, 1.5, 2, nan, nan, 12, 12, 12, 12
19.5, -1.5, 2, nan, nan, 12, 12, 12, 12
19.5, -1, 2, -32.675, 65.194, 13, 13, 13, 13
19.5, -0.5, 2, -31.702, 120.18, 12, 12, 12, 12
19.5, 0, 2, -30, -57.232, 14, 14, 14, 13
19.5, 0.5, 2, -31.702, 120.18, 12, 12, 12, 12
19.5, 1, 2, -32.675, 65.194, 13, 13, 13, 13
19.5, 1.5, 2, nan, nan, 12, 12, 12, 12
20, -1.5, 2, nan, nan, 12, 12, 12, 12
20, -1, 2, -34.18, -78.995, 13, 13, 13, 13
20, -0.5, 2, -31.418, 38.113, 12, 12, 12, 12
20, 0, 2, -39.251, 175.57, 15, 15, 15, 13
20, 0.5, 2, -31.418, 38.113, 12, 12, 12, 12
20, 1, 2, -34.18, -78.995, 13, 13, 13, 13
20, 1.5, 2, nan, nan, 12, 12, 12, 12
20.5, -1.5, 2, nan, nan, 12, 12, 12, 12
20.5, -1, 2, -27.858, -153.54, 13, 13, 13, 13
20.5, -0.5, 2, -28.588, -68.197, 12, 12, 12, 12
20.5, 0, 2, -34.314, 125.47, 13, 13, 13, 13
20.5, 0.5, 2, -28.588, -68.197, 12, 12, 12, 12
20.5, 1, 2, -27.858, -153.54, 13, 13, 13, 13
20.5, 1.5, 2, nan, nan, 12, 12, 12, 12
21, -1.5, 2, nan, nan, 12, 12, 12, 12
21, -1, 2, -30.296, 109.89, 13, 13, 13, 13
21, -0.5, 2, -28.281, -134.88, 12, 12, 12, 12
21, 0, 2, -30.544, 124.94, 13, 13, 13, 13
21, 0.5, 2, -28.281, -134.88, 12, 12, 12, 12
21, 1, 2, -30.296, 109.89, 13, 13, 13, 13
21, 1.5, 2, nan, nan, 12, 12, 12, 12
21.5, -1.5, 2, nan, nan, 12, 12, 12, 12
21.5, -1, 2, -28.103, 18.801, 13, 13, 13, 13
21.5, -0.5, 2, -40.162, 139.73, 12, 12, 12, 12
21.5, 0, 2, -29.901, 84.074, 13, 13, 13, 13
21.5, 0.5, 2, -40.162, 139.73, 12, 12, 12, 12
21.5, 1, 2, -28.103, 18.801, 13, 13, 13, 13
21.5, 1.5, 2, nan, nan, 12, 12, 12, 12
22, -1.5, 2, nan, nan, 12, 12, 12, 12
22, -1, 2, -31.606, -57.62, 13, 13, 13, 13
22, -0.5, 2, -33.866, -47.263, 12, 12, 12, 12
22, 0, 2, -35.936, -21.541, 13, 13, 13, 13
22, 0.5, 2, -33.866, -47.263, 12, 12, 12, 12
22, 1, 2, -31.606, -57.62, 13, 13, 13, 13
22, 1.5, 2, nan, nan, 12, 12, 12, 12
22.5, -1.5, 2, nan, nan, 12, 12, 12, 12
22.5, -1, 2, -34.595, -157.46, 13, 13, 13, 13
22.5, -0.5, 2, -32.945, -130.86, 12, 12, 12, 12
22.5, 0, 2, -29.186, -146.13, 13, 13, 13, 13
22.5, 0.5, 2, -32.945, -130.86, 12, 12, 12, 12
22.5, 1, 2, -34.595, -157.46, 13, 13, 13, 13
22.5, 1.5, 2, nan, nan, 12, 12, 12, 12
23, -1.5, 2, nan, nan, 12, 12, 12, 12
23, -1, 2, -39.187, 160.51, 13, 13, 13, 13
23, -0.5, 2, -34.625, 122.09, 12, 12, 12, 12
23, 0, 2, -27.191, 146.28, 13, 13, 13, 13
23, 0.5, 2, -34.625, 122.09, 12, 12, 12, 12
23, 1, 2, -39.187, 160.51, 13, 13, 13, 13
23, 1.5, 2, nan, nan, 12, 12, 12, 12
23.5, -1.5, 2, nan, nan, 12, 12, 12, 12
23.5, -1, 2, -39.44, -165.87, 13, 13, 13, 13
23.5, -0.5, 2, -36.716, 28.288, 12, 12, 12, 12
23.5, 0, 2, -31.956, 86.848, 13, 13, 13, 13
23.5, 0.5, 2, -36.716, 28.288, 12, 12, 12, 12
23.5, 1, 2, -39.44, -165.87, 13, 13, 13, 13
23.5, 1.5, 2, nan, nan, 12, 12, 12, 12
24, -1.5, 2, nan, nan, 12, 12, 12, 12
24, -1, 2, -40.429, 148.65, 13, 13, 13, 13
24, -0.5, 2, -48.93, -157.39, 12, 12, 12, 12
24, 0, 2, -42.855, 163.07, 13, 13, 13, 13
24, 0.5, 2, -48.93, -157.39, 12, 12, 12, 12
24, 1, 2, -40.429, 148.65, 13, 13, 13, 13
24, 1.5, 2, nan, nan, 12, 12, 12, 12
24.5, -1.5, 2, -43.979, 74.765, 12, 12, 12, 12
24.5, -1, 2, -41.875, -3.8063, 13, 13, 13, 13
24.5, -0.5, 2, -33.659, 89.516, 12, 12, 12, 12
24.5, 0, 2, -30.692, 123.05, 13, 13, 13, 13
24.5, 0.5, 2, -33.659, 89.516, 12, 12, 12, 12
24.5, 1, 2, -41.875, -3.8063, 13, 13, 13, 13
24.5, 1.5, 2, -43.979, 74.765, 12, 12, 12, 12
25, -1.5, 2, nan, nan, 12, 12, 12, 12
25, -1, 2, -35.586, -78.35, 13, 13, 13, 13
25, -0.5, 2, -31.381, 22.486, 12, 12, 12, 12
25, 0, 2, -29.623, 60.443, 13, 13, 13, 13
25, 0.5, 2, -31.381, 22.486, 12, 12, 12, 12
25, 1, 2, -35.586, -78.35, 13, 13, 13, 13
25, 1.5, 2, nan, nan, 12, 12, 12, 12
25.5, -1.5, 2, nan, nan, 12, 12, 12, 12
25.5, -1, 2, -37.889, -127.75, 13, 13, 13, 13
25.5, -0.5, 2, -34.727, -41.248, 12, 12, 12, 12
25.5, 0, 2, -33.589, -1.4914, 13, 13, 13, 13
25.5, 0.5, 2, -34.727, -41.248, 12, 12, 12, 12
25.5, 1, 2, -37.889, -127.75, 13, 13, 13, 13
25.5, 1.5, 2, nan, nan, 12, 12, 12, 12
26, -1.5, 2, nan, nan, 12, 12, 12, 12
26, -1, 2, -50.362, -115.56, 13, 13, 13, 13
26, -0.5, 2, -48.576, -107.3, 12, 12, 12, 12
26, 0, 2, -47.223, -42.314, 13, 13, 13, 13
26, 0.5, 2, -48.576, -107.3, 12, 12, 12, 12
26, 1, 2, -50.362, -115.56, 13, 13, 13, 13
26, 1.5, 2, nan, nan, 12, 12, 12, 12
26.5, -1.5, 2, nan, nan, 12, 12, 12, 12
26.5, -1, 2, -40.945, -73.17, 13, 13, 13, 13
26.5, -0.5, 2, -42.614, 31.264, 12, 12, 12, 12
26.5, 0, 2, -41.404, 41.776, 13, 13, 13, 13
26.5, 0.5, 2, -42.614, 31.264, 12, 12, 12, 12
26.5, 1, 2, -40.945, -73.17, 13, 13, 13, 13
26.5, 1.5, 2, nan, nan, 12, 12, 12, 12
27, -1.5, 2, nan, nan, 12, 12, 12, 12
27, -1, 2, -37.305, -102.07, 13, 13, 13, 13
27, -0.5, 2, -36.96, -12.798, 12, 12, 12, 12
27, 0, 2, -36.165, 2.9187, 13, 13, 13, 13
27, 0.5, 2, -36.96, -12.798, 12, 12, 12, 12
27, 1, 2, -37.305, -102.07, 13, 13, 13, 13
27, 1.5, 2, nan, nan, 12, 12, 12, 12
27.5, -1.5, 2, nan, nan, 12, 12, 12, 12
27.5, -1, 2, -35.105, -140.42, 13, 13, 13, 13
27.5, -0.5, 2, -33.182, -59.734, 12, 12, 12, 12
27.5, 0, 2, -32.265, -41.873, 13, 13, 13, 13
27.5, 0.5, 2, -33.182, -59.734, 12, 12, 12, 12
27.5, 1, 2, -35.105, -140.42, 13, 13, 13, 13
27.5, 1.5, 2, nan, nan, 12, 12, 12, 12
28, -1.5, 2, -42.781, 96.014, 12, 12, 12, 12
28, -1, 2, -34.473, 160.99, 13, 13, 13, 13
28, -0.5, 2, -30.703, -122.97, 12, 12, 12, 12
28, 0, 2, -29.187, -103.23, 13, 13, 13, 13
28, 0.5, 2, -30.703, -122.97, 12, 12, 12, 12
28, 1, 2, -34.473, 160.99, 13, 13, 13, 13
28, 1.5, 2, -42.781, 96.014, 12, 12, 12, 12
28.5, -1.5, 2, nan, nan, 12, 12, 12, 12
28.5, -1, 2, -35.832, 78.038, 13, 13, 13, 13
28.5, -0.5, 2, -30.042, 160.22, 12, 12, 12, 12
28.5, 0, 2, -27.77, -176.63, 13, 13, 13, 13
28.5, 0.5, 2, -30.042, 160.22, 12, 12, 12, 12
28.5, 1, 2, -35.832, 78.038, 13, 13, 13, 13
28.5, 1.5, 2, nan, nan, 12, 12, 12, 12
29, -1.5, 2, nan, nan, 10, 10, 10, 10
29, -1, 2, -36.289, -30.06, 13, 13, 13, 13
29, -0.5, 2, -31.027, 71.708, 12, 12, 12, 12
29, 0, 2, -28.194, 102.46, 13, 13, 13, 13
29, 0.5, 2, -31.027, 71.708, 12, 12, 12, 12
29, 1, 2, -36.289, -30.06, 13, 13, 13, 13
29, 1.5, 2, nan, nan, 12, 12, 12, 12
29.5, -1.5, 2, nan, nan, 10, 10, 10, 10
29.5, -1, 2, -34.19, -132.31, 13, 13, 13, 13
29.5, -0.5, 2, -32.863, -31.431, 12, 12, 12, 12
29.5, 0, 2, -30.794, 12.997, 13, 13, 13, 13
29.5, 0.5, 2, -32.863, -31.431, 12, 12, 12, 12
29.5, 1, 2, -34.19, -132.31, 13, 13, 13, 13
29.5, 1.5, 2, nan, nan, 12, 12, 12, 12
30, -1.5, 2, nan, nan, 10, 10, 10, 10
30, -1, 2, -33.158, 140.99, 13, 13, 13, 13
30, -0.5, 2, -33.605, -144.94, 12, 12, 12, 12
30, 0, 2, -35.966, -98.512, 13, 13, 13, 13
30, 0.5, 2, -33.605, -144.94, 12, 12, 12, 12
30, 1, 2, -33.158, 140.99, 13, 13, 13, 13
30, 1.5, 2, nan, nan, 12, 12, 12, 12
30.5, -1.5, 2, -50.749, 68.662, 10, 10, 10, 10
30.5, -1, 2, -34.553, 61.227, 13, 13, 13, 13
30.5, -0.5, 2, -33.617, 105.99, 12, 12, 12, 12
30.5, 0, 2, -36.691, 105.12, 13, 13, 13, 13
30.5, 0.5, 2, -33.617, 105.99, 12, 12, 12, 12
30.5, 1, 2, -34.553, 61.227, 13, 13, 13, 13
30.5, 1.5, 2, nan, nan, 12, 12, 12, 12
31, -1.5, 2, -52.016, 70.578, 10, 10, 10, 10
31, -1, 2, -39.001, -14.982, 13, 13, 13, 13
31, -0.5, 2, -34.497, -0.75095, 12, 12, 12, 12
31, 0, 2, -31.67, -13.585, 13, 13, 13, 13
31, 0.5, 2, -34.497, -0.75095, 12, 12, 12, 12
31, 1, 2, -39.001, -14.982, 13, 13, 13, 13
31, 1.5, 2, nan, nan, 12, 12, 12, 12
31.5, -1.5, 2, -48.11, 62.99, 10, 10, 10, 10
31.5, -1, 2, -48.005, -78.347, 13, 13, 13, 13
31.5, -0.5, 2, -36.234, -112.63, 12, 12, 12, 12
31.5, 0, 2, -28.974, -110.73, 13, 13, 13, 13
31.5, 0.5, 2, -36.234, -112.63, 12, 12, 12, 12
31.5, 1, 2, -48.005, -78.347, 13, 13, 13, 13
31.5, 1.5, 2, -47.407, 59.85, 12, 12, 12, 12
