X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
3.5, 0.5, 2, -22.589, -114.64, 12, 12, 12, 12
3.5, 1, 2, -18.622, -7.3128, 16, 16, 16, 13
3.5, 1.5, 2, nan, nan, 13, 13, 13, 13
4, -1.5, 2, nan, nan, 13, 13, 13, 13
4, -1, 2, -19.874, 12.465, 13, 13, 13, 13
4, -0.5, 2, -23.457, 56.824, 13, 13, 13, 13
4, 0, 2, -23.468, 76.24, 13, 13, 13, 13
4, 0.5, 2, -19.109, -101.57, 12, 12, 12, 12
4, 1, 2, -20.214, -108.44, 19, 19, 19, 13
4, 1.5, 2, nan, nan, 13, 13, 13, 13
4.5, -1.5, 2, nan, nan, 13, 13, 13, 13
4.5, -1, 2, -21.387, 55.548, 13, 13, 13, 13
4.5, -0.5, 2, -26.811, -158.06, 13, 13, 13, 13
4.5, 0, 2, -24.075, 42.181, 13, 13, 13, 13
4.5, 0.5, 2, -20.887, 78.211, 12, 12, 12, 12
4.5, 1, 2, -32.627, 8.2248, 15, 15, 15, 13
4.5, 1.5, 2, nan, nan, 13, 13, 13, 13
5, -1.5, 2, nan, nan, 13, 13, 13, 13
5, -1, 2, -20.627, -103.92, 13, 13, 13, 13
5, -0.5, 2, -27.084, -143.31, 13, 13, 13, 13
5, 0, 2, -30.184, -135.18, 13, 13, 13, 13
5, 0.5, 2, -28.434, -135.97, 12, 12, 12, 12
5, 1, 2, -20.7, 67.531, 15, 15, 15, 13
5, 1.5, 2, nan, nan, 13, 13, 13, 13
5.5, -1.5, 2, nan, nan, 13, 13, 13, 13
5.5, -1, 2, -19.292, -77.448, 13, 13, 13, 13
5.5, -0.5, 2, -24.683, 102.47, 13, 13, 13, 13
5.5, 0, 2, -21.742, 50.699, 13, 13, 13, 13
5.5, 0.5, 2, -18.768, -72.43, 12, 12, 12, 12
5.5, 1, 2, -21.971, 129.06, 15, 15, 15, 13
5.5, 1.5, 2, nan, nan, 13, 13, 13, 13
6, -1.5, 2, nan, nan, 13, 13, 13, 13
6, -1, 2, -21.242, 175.59, 13, 13, 13, 13
6, -0.5, 2, -26.392, 2.4424, 13, 13, 13, 13
6, 0, 2, -26.817, 50.702, 13, 13, 13, 13
6, 0.5, 2, -26.313, -130.09, 12, 12, 12, 12
6, 1, 2, -28.944, 151.02, 15, 15, 15, 13
6, 1.5, 2, nan, nan, 13, 13, 13, 13
6.5, -1.5, 2, nan, nan, 13, 13, 13, 13
6.5, -1, 2, -30.06, 0.6656, 13, 13, 13, 13
6.5, -0.5, 2, -21.052, 30.853, 13, 13, 13, 13
6.5, 0, 2, -25.865, 177.59, 13, 13, 13, 13
6.5, 0.5, 2, -23.873, -123.65, 12, 12, 12, 12
6.5, 1, 2, -21.723, -10.464, 15, 15, 15, 13
6.5, 1.5, 2, nan, nan, 13, 13, 13, 13
7, -1.5, 2, nan, nan, 13, 13, 13, 13
7, -1, 2, -21.843, -87.147, 13, 13, 13, 13
7, -0.5, 2, -25.679, 161.09, 13, 13, 13, 13
7, 0, 2, -23.638, 106.3, 13, 13, 13, 13
7, 0.5, 2, -29.669, -87.819, 12, 12, 12, 12
7, 1, 2, -23.605, -44.967, 15, 15, 15, 13
7, 1.5, 2, nan, nan, 13, 13, 13, 13
7.5, -1.5, 2, nan, nan, 13, 13, 13, 13
7.5, -1, 2, -27.244, -70.204, 13, 13, 13, 13
7.5, -0.5, 2, -20.874, 158.24, 13, 13, 13, 13
7.5, 0, 2, -31.146, 131.43, 13, 13, 13, 13
7.5, 0.5, 2, -34.833, 32.978, 12, 12, 12, 12
7.5, 1, 2, -25.7, -91.612, 15, 15, 15, 13
7.5, 1.5, 2, nan, nan, 13, 13, 13, 13
8, -1.5, 2, nan, nan, 13, 13, 13, 13
8, -1, 2, -22.732, 120.87, 13, 13, 13, 13
8, -0.5, 2, -25.76, -143.11, 13, 13, 13, 13
8, 0, 2, -32.546, 35.055, 13, 13, 13, 13
8, 0.5, 2, -23.287, 65.761, 12, 12, 12, 12
8, 1, 2, -24.133, -153.4, 15, 15, 15, 13
8, 1.5, 2, nan, nan, 13, 13, 13, 13
8.5, -1.5, 2, nan, nan, 13, 13, 13, 13
8.5, -1, 2, -36.03, 36.478, 13, 13, 13, 13
8.5, -0.5, 2, -27.405, 112.41, 13, 13, 13, 13
8.5, 0, 2, -23.275, 8.5498, 13, 13, 13, 13
8.5, 0.5, 2, -24.289, -14.896, 12, 12, 12, 12
8.5, 1, 2, -24.013, 174.87, 15, 15, 15, 13
8.5, 1.5, 2, nan, nan, 13, 13, 13, 13
9, -1.5, 2, nan, nan, 13, 13, 13, 13
9, -1, 2, -21.727, 156.37, 13, 13, 13, 13
9, -0.5, 2, -27.907, 131.73, 13, 13, 13, 13
9, 0, 2, -23.268, -24.578, 13, 13, 13, 13
9, 0.5, 2, -22.791, -74.065, 12, 12, 12, 12
9, 1, 2, -25.571, 72.284, 15, 15, 15, 13
9, 1.5, 2, nan, nan, 13, 13, 13, 13
9.5, -1.5, 2, nan, nan, 13, 13, 13, 13
9.5, -1, 2, -28.862, -147.84, 13, 13, 13, 13
9.5, -0.5, 2, -23.906, 148.74, 13, 13, 13, 13
9.5, 0, 2, -23.714, -71.378, 13, 13, 13, 13
9.5, 0.5, 2, -25.637, -115.95, 12, 12, 12, 12
9.5, 1, 2, -30.388, 10.847, 15, 15, 15, 13
9.5, 1.5, 2, nan, nan, 13, 13, 13, 13
10, -1.5, 2, nan, nan, 13, 13, 13, 13
10, -1, 2, -34.044, 27.788, 13, 13, 13, 13
10, -0.5, 2, -33.18, -6.8948, 13, 13, 13, 13
10, 0, 2, -33.521, -137.71, 13, 13, 13, 13
10, 0.5, 2, -30.261, 140.25, 12, 12, 12, 12
10, 1, 2, -32.2, 133.21, 15, 15, 15, 13
10, 1.5, 2, nan, nan, 13, 13, 13, 13
10.5, -1.5, 2, nan, nan, 13, 13, 13, 13
10.5, -1, 2, -23.348, 129.41, 13, 13, 13, 13
10.5, -0.5, 2, -30.244, 7.3459, 13, 13, 13, 13
10.5, 0, 2, -34.557, -10.899, 13, 13, 13, 13
10.5, 0.5, 2, -37.287, 39.358, 12, 12, 12, 12
10.5, 1, 2, -41.566, 53.828, 15, 15, 15, 13
10.5, 1.5, 2, nan, nan, 13, 13, 13, 13
11, -1.5, 2, nan, nan, 13, 13, 13, 13
11, -1, 2, -26.006, 132.45, 13, 13, 13, 13
11, -0.5, 2, -30.249, -70.036, 13, 13, 13, 13
11, 0, 2, -34.587, 43.314, 13, 13, 13, 13
11, 0.5, 2, -35.683, -96.124, 12, 12, 12, 12
11, 1, 2, -28.381, -40.219, 15, 15, 15, 13
11, 1.5, 2, nan, nan, 13, 13, 13, 13
11.5, -1.5, 2, nan, nan, 13, 13, 13, 13
11.5, -1, 2, -25.618, 131.34, 13, 13, 13, 13
11.5, -0.5, 2, -23.662, -79.842, 13, 13, 13, 13
11.5, 0, 2, -25.962, -86.338, 13, 13, 13, 13
11.5, 0.5, 2, -24.799, 121.96, 12, 12, 12, 12
11.5, 1, 2, -31.607, -116.73, 15, 15, 15, 13
11.5, 1.5, 2, nan, nan, 13, 13, 13, 13
12, -1.5, 2, nan, nan, 13, 13, 13, 13
12, -1, 2, -32.673, -138.02, 13, 13, 13, 13
12, -0.5, 2, -33.987, -111.78, 13, 13, 13, 13
12, 0, 2, -27.133, -133.04, 13, 13, 13, 13
12, 0.5, 2, -26.895, 27.732, 12, 12, 12, 12
12, 1, 2, -31.644, 81.872, 17, 17, 17, 13
12, 1.5, 2, nan, nan, 13, 13, 13, 13
12.5, -1.5, 2, nan, nan, 13, 13, 13, 13
12.5, -1, 2, -32.36, -73.754, 13, 13, 13, 13
12.5, -0.5, 2, -41.423, 96.576, 13, 13, 13, 13
12.5, 0, 2, -26.072, 130.62, 13, 13, 13, 13
12.5, 0.5, 2, -32.076, -35.789, 12, 12, 12, 12
12.5, 1, 2, -29.283, -55.017, 14, 14, 14, 13
12.5, 1.5, 2, nan, nan, 13, 13, 13, 13
13, -1.5, 2, nan, nan, 13, 13, 13, 13
13, -1, 2, -27.798, -127.89, 13, 13, 13, 13
13, -0.5, 2, -30.905, 67.079, 13, 13, 13, 13
13, 0, 2, -41.43, -6.6226, 13, 13, 13, 13
13, 0.5, 2, -26.607, -164.15, 12, 12, 12, 12
13, 1, 2, -30.571, 165.37, 14, 14, 14, 13
13, 1.5, 2, nan, nan, 13, 13, 13, 13
13.5, -1.5, 2, nan, nan, 13, 13, 13, 13
13.5, -1, 2, -24.468, -153.38, 13, 13, 13, 13
13.5, -0.5, 2, -31.01, 168.49, 13, 13, 13, 13
13.5, 0, 2, -29.086, -49.664, 13, 13, 13, 13
13.5, 0.5, 2, -32.808, 80.245, 12, 12, 12, 12
13.5, 1, 2, -34.553, 108.75, 14, 14, 14, 13
13.5, 1.5, 2, nan, nan, 13, 13, 13, 13
14, -1.5, 2, nan, nan, 13, 13, 13, 13
14, -1, 2, -24.791, 179.77, 13, 13, 13, 13
14, -0.5, 2, -24.777, 179.39, 13, 13, 13, 13
14, 0, 2, -33.548, -102.49, 13, 13, 13, 13
14, 0.5, 2, -25.678, 23.561, 12, 12, 12, 12
14, 1, 2, -29.467, 21.65, 14, 14, 14, 13
14, 1.5, 2, nan, nan, 13, 13, 13, 13
14.5, -1.5, 2, nan, nan, 13, 13, 13, 13
14.5, -1, 2, -29.198, 147.58, 13, 13, 13, 13
14.5, -0.5, 2, -28.46, 133.2, 13, 13, 13, 13
14.5, 0, 2, -38.663, -19.175, 13, 13, 13, 13
14.5, 0.5, 2, -31.774, -99.175, 12, 12, 12, 12
14.5, 1, 2, -33.29, -25.735, 14, 14, 14, 13
14.5, 1.5, 2, nan, nan, 13, 13, 13, 13
15, -1.5, 2, nan, nan, 13, 13, 13, 13
15, -1, 2, -37.237, 108.88, 13, 13, 13, 13
15, -0.5, 2, -27.987, 40.929, 13, 13, 13, 13
15, 0, 2, -33.507, 13.052, 13, 13, 13, 13
15, 0.5, 2, -34.021, 164.92, 12, 12, 12, 12
15, 1, 2, -26.374, -165.8, 14, 14, 14, 13
15, 1.5, 2, -44.843, 75.966, 13, 13, 13, 13
15.5, -1.5, 2, -40.185, 107.9, 13, 13, 13, 13
15.5, -1, 2, -55.733, 172.99, 13, 13, 13, 13
15.5, -0.5, 2, -30.711, -17.956, 13, 13, 13, 13
15.5, 0, 2, -39.47, 78.564, 13, 13, 13, 13
15.5, 0.5, 2, -31.334, 137.56, 12, 12, 12, 12
15.5, 1, 2, -28.437, 16.035, 14, 14, 14, 13
15.5, 1.5, 2, nan, nan, 13, 13, 13, 13
16, -1.5, 2, nan, nan, 13, 13, 13, 13
16, -1, 2, -36.731, 108.01, 13, 13, 13, 13
16, -0.5, 2, -31.864, 175.32, 13, 13, 13, 13
16, 0, 2, -28.708, 62.558, 13, 13, 13, 13
16, 0.5, 2, -30.464, -83.519, 12, 12, 12, 12
16, 1, 2, -31.008, -56.639, 14, 14, 14, 13
16, 1.5, 2, nan, nan, 13, 13, 13, 13
16.5, -1.5, 2, nan, nan, 13, 13, 13, 13
16.5, -1, 2, -31.662, 56.299, 13, 13, 13, 13
16.5, -0.5, 2, -26.287, 111.3, 13, 13, 13, 13
16.5, 0, 2, -26.731, -19.615, 13, 13, 13, 13
16.5, 0.5, 2, -30.17, -124.47, 12, 12, 12, 12
16.5, 1, 2, -28.154, -154.32, 14, 14, 14, 13
16.5, 1.5, 2, nan, nan, 13, 13, 13, 13
17, -1.5, 2, nan, nan, 13, 13, 13, 13
17, -1, 2, -28.894, -29.9, 13, 13, 13, 13
17, -0.5, 2, -28.764, 55.364, 13, 13, 13, 13
17, 0, 2, -31.559, -107.27, 13, 13, 13, 13
17, 0.5, 2, -36.414, -6.2676, 12, 12, 12, 12
17, 1, 2, -26.081, 85.523, 14, 14, 14, 13
17, 1.5, 2, nan, nan, 13, 13, 13, 13
17.5, -1.5, 2, nan, nan, 13, 13, 13, 13
17.5, -1, 2, -27.3, -97.956, 13, 13, 13, 13
17.5, -0.5, 2, -33.798, 32.722, 13, 13, 13, 13
17.5, 0, 2, -37.206, 135.36, 13, 13, 13, 13
17.5, 0.5, 2, -32.172, 21.705, 12, 12, 12, 12
17.5, 1, 2, -30.904, 24.285, 14, 14, 14, 13
17.5, 1.5, 2, nan, nan, 13, 13, 13, 13
18, -1.5, 2, nan, nan, 13, 13, 13, 13
18, -1, 2, -31.42, -178.94, 13, 13, 13, 13
18, -0.5, 2, -42.785, -90.083, 13, 13, 13, 13
18, 0, 2, -30.795, 34.688, 13, 13, 13, 13
18, 0.5, 2, -38.801, -139.64, 12, 12, 12, 12
18, 1, 2, -29.628, -147.83, 14, 14, 14, 13
18, 1.5, 2, nan, nan, 13, 13, 13, 13
18.5, -1.5, 2, nan, nan, 13, 13, 13, 13
18.5, -1, 2, -30.226, 100.83, 13, 13, 13, 13
18.5, -0.5, 2, -39.184, 137.77, 13, 13, 13, 13
18.5, 0, 2, -29.682, -78.238, 13, 13, 13, 13
18.5, 0.5, 2, -33.601, -120.99, 12, 12, 12, 12
18.5, 1, 2, -35.551, 156.09, 14, 14, 14, 13
18.5, 1.5, 2, -40.935, -82.508, 13, 13, 13, 13
19, -1.5, 2, nan, nan, 13, 13, 13, 13
19, -1, 2, -27.602, 33.312, 13, 13, 13, 13
19, -0.5, 2, -36.303, -174.46, 13, 13, 13, 13
19, 0, 2, -36.247, -148.05, 13, 13, 13, 13
19, 0.5, 2, -35.545, -130.31, 12, 12, 12, 12
19, 1, 2, -30.864, -33.428, 14, 14, 14, 13
19, 1.5, 2, nan, nan, 13, 13, 13, 13
19.5, -1.5, 2, nan, nan, 13, 13, 13, 13
19.5, -1, 2, -30.248, -67.286, 13, 13, 13, 13
19.5, -0.5, 2, -32.507, 91.449, 13, 13, 13, 13
19.5, 0, 2, -32.675, 65.194, 13, 13, 13, 13
19.5, 0.5, 2, -35.159, 174.03, 12, 12, 12, 12
19.5, 1, 2, -34.135, -142.56, 14, 14, 14, 13
19.5, 1.5, 2, nan, nan, 13, 13, 13, 13
20, -1.5, 2, nan, nan, 13, 13, 13, 13
20, -1, 2, -32.235, -148.59, 13, 13, 13, 13
20, -0.5, 2, -28.167, 49.309, 13, 13, 13, 13
20, 0, 2, -34.18, -78.995, 13, 13, 13, 13
20, 0.5, 2, -36.39, -149.99, 12, 12, 12, 12
20, 1, 2, -27.243, 104.79, 15, 15, 15, 13
20, 1.5, 2, nan, nan, 13, 13, 13, 13
20.5, -1.5, 2, nan, nan, 13, 13, 13, 13
20.5, -1, 2, -29.343, 138.76, 13, 13, 13, 13
20.5, -0.5, 2, -27.936, -31.357, 13, 13, 13, 13
20.5, 0, 2, -27.858, -153.54, 13, 13, 13, 13
20.5, 0.5, 2, -28.669, -134.96, 12, 12, 12, 12
20.5, 1, 2, -29.938, 24.815, 13, 13, 13, 13
20.5, 1.5, 2, nan, nan, 13, 13, 13, 13
21, -1.5, 2, nan, nan, 13, 13, 13, 13
21, -1, 2, -36.748, 47.287, 13, 13, 13, 13
21, -0.5, 2, -29.593, -85.157, 13, 13, 13, 13
21, 0, 2, -30.296, 109.89, 13, 13, 13, 13
21, 0.5, 2, -29.571, -167.27, 12, 12, 12, 12
21, 1, 2, -31.294, -130.63, 13, 13, 13, 13
21, 1.5, 2, nan, nan, 13, 13, 13, 13
21.5, -1.5, 2, nan, nan, 13, 13, 13, 13
21.5, -1, 2, -36.513, -20.396, 13, 13, 13, 13
21.5, -0.5, 2, -38.997, 154.15, 13, 13, 13, 13
21.5, 0, 2, -28.103, 18.801, 13, 13, 13, 13
21.5, 0.5, 2, -42.882, 125.42, 12, 12, 12, 12
21.5, 1, 2, -25.907, 141.12, 13, 13, 13, 13
21.5, 1.5, 2, nan, nan, 13, 13, 13, 13
22, -1.5, 2, nan, nan, 13, 13, 13, 13
22, -1, 2, -39.149, -158.04, 13, 13, 13, 13
22, -0.5, 2, -46.529, 48.387, 13, 13, 13, 13
22, 0, 2, -31.606, -57.62, 13, 13, 13, 13
22, 0.5, 2, -42.419, -59.966, 12, 12, 12, 12
22, 1, 2, -28.964, 76.242, 13, 13, 13, 13
22, 1.5, 2, nan, nan, 13, 13, 13, 13
22.5, -1.5, 2, nan, nan, 13, 13, 13, 13
22.5, -1, 2, -38.151, -174.76, 13, 13, 13, 13
22.5, -0.5, 2, -32.701, -126.33, 13, 13, 13, 13
22.5, 0, 2, -34.595, -157.46, 13, 13, 13, 13
22.5, 0.5, 2, -45.362, 131.8, 12, 12, 12, 12
22.5, 1, 2, -41.439, -129.22, 13, 13, 13, 13
22.5, 1.5, 2, nan, nan, 13, 13, 13, 13
23, -1.5, 2, nan, nan, 13, 13, 13, 13
23, -1, 2, -54.927, 3.2025, 13, 13, 13, 13
23, -0.5, 2, -32.377, 176.66, 13, 13, 13, 13
23, 0, 2, -39.187, 160.51, 13, 13, 13, 13
23, 0.5, 2, -36.806, 34.929, 12, 12, 12, 12
23, 1, 2, -29.397, 152.4, 13, 13, 13, 13
23, 1.5, 2, nan, nan, 13, 13, 13, 13
23.5, -1.5, 2, nan, nan, 13, 13, 13, 13
23.5, -1, 2, -40.26, 0.61394, 13, 13, 13, 13
23.5, -0.5, 2, -36.73, 69.968, 13, 13, 13, 13
23.5, 0, 2, -39.44, -165.87, 13, 13, 13, 13
23.5, 0.5, 2, -40.904, -60.938, 12, 12, 12, 12
23.5, 1, 2, -32.702, 92.697, 13, 13, 13, 13
23.5, 1.5, 2, nan, nan, 13, 13, 13, 13
24, -1.5, 2, nan, nan, 13, 13, 13, 13
24, -1, 2, -43.776, -101.66, 13, 13, 13, 13
24, -0.5, 2, -40.797, -6.6292, 13, 13, 13, 13
24, 0, 2, -40.429, 148.65, 13, 13, 13, 13
24, 0.5, 2, -36.624, 140.08, 12, 12, 12, 12
24, 1, 2, -46.492, 176.02, 13, 13, 13, 13
24, 1.5, 2, nan, nan, 13, 13, 13, 13
24.5, -1.5, 2, nan, nan, 13, 13, 13, 13
24.5, -1, 2, -32.204, 176.85, 13, 13, 13, 13
24.5, -0.5, 2, -36.866, 100.6, 13, 13, 13, 13
24.5, 0, 2, -41.875, -3.8063, 13, 13, 13, 13
24.5, 0.5, 2, -32.99, 59.306, 12, 12, 12, 12
24.5, 1, 2, -33.616, 124.83, 13, 13, 13, 13
24.5, 1.5, 2, nan, nan, 13, 13, 13, 13
25, -1.5, 2, nan, nan, 13, 13, 13, 13
25, -1, 2, -30.809, 121.08, 13, 13, 13, 13
25, -0.5, 2, -30.696, 43.374, 13, 13, 13, 13
25, 0, 2, -35.586, -78.35, 13, 13, 13, 13
25, 0.5, 2, -37.974, -15.471, 12, 12, 12, 12
25, 1, 2, -34.783, 44.445, 13, 13, 13, 13
25, 1.5, 2, -47.704, -11.482, 13, 13, 13, 13
25.5, -1.5, 2, nan, nan, 13, 13, 13, 13
25.5, -1, 2, -32.419, 22.63, 13, 13, 13, 13
25.5, -0.5, 2, -32.686, -44.537, 13, 13, 13, 13
25.5, 0, 2, -37.889, -127.75, 13, 13, 13, 13
25.5, 0.5, 2, -41.694, 108.67, 12, 12, 12, 12
25.5, 1, 2, -45.611, -99.411, 13, 13, 13, 13
25.5, 1.5, 2, nan, nan, 13, 13, 13, 13
26, -1.5, 2, nan, nan, 13, 13, 13, 13
26, -1, 2, -29.909, -70.729, 13, 13, 13, 13
26, -0.5, 2, -31.098, -166.31, 13, 13, 13, 13
26, 0, 2, -50.362, -115.56, 13, 13, 13, 13
26, 0.5, 2, -32.084, 24.483, 12, 12, 12, 12
26, 1, 2, -33.418, 95.575, 13, 13, 13, 13
26, 1.5, 2, nan, nan, 13, 13, 13, 13
26.5, -1.5, 2, nan, nan, 13, 13, 13, 13
26.5, -1, 2, -31.742, -161.33, 13, 13, 13, 13
26.5, -0.5, 2, -28.773, 103.05, 13, 13, 13, 13
26.5, 0, 2, -40.945, -73.17, 13, 13, 13, 13
26.5, 0.5, 2, -30.657, -62.423, 12, 12, 12, 12
26.5, 1, 2, -28.65, 10.469, 13, 13, 13, 13
26.5, 1.5, 2, nan, nan, 13, 13, 13, 13
27, -1.5, 2, nan, nan, 13, 13, 13, 13
27, -1, 2, -30.335, 72.886, 13, 13, 13, 13
27, -0.5, 2, -29.626, 8.509, 13, 13, 13, 13
27, 0, 2, -37.305, -102.07, 13, 13, 13, 13
27, 0.5, 2, -31.95, -164.94, 12, 12, 12, 12
27, 1, 2, -28.53, -68.96, 13, 13, 13, 13
27, 1.5, 2, nan, nan, 13, 13, 13, 13
27.5, -1.5, 2, nan, nan, 13, 13, 13, 13
27.5, -1, 2, -26.745, -16.371, 13, 13, 13, 13
27.5, -0.5, 2, -29.106, -97.998, 13, 13, 13, 13
27.5, 0, 2, -35.105, -140.42, 13, 13, 13, 13
27.5, 0.5, 2, -32.134, 77.278, 12, 12, 12, 12
27.5, 1, 2, -33.778, -149.03, 13, 13, 13, 13
27.5, 1.5, 2, nan, nan, 13, 13, 13, 13
28, -1.5, 2, nan, nan, 13, 13, 13, 13
28, -1, 2, -26.833, -101.57, 13, 13, 13, 13
28, -0.5, 2, -27.81, 173.67, 13, 13, 13, 13
28, 0, 2, -34.473, 160.99, 13, 13, 13, 13
28, 0.5, 2, -31.12, -30.3, 12, 12, 12, 12
28, 1, 2, -44.15, -26.345, 13, 13, 13, 13
28, 1.5, 2, nan, nan, 13, 13, 13, 13
28.5, -1.5, 2, nan, nan, 13, 13, 13, 13
28.5, -1, 2, -27.437, 159, 13, 13, 13, 13
28.5, -0.5, 2, -29.166, 96.674, 13, 13, 13, 13
28.5, 0, 2, -35.832, 78.038, 13, 13, 13, 13
28.5, 0.5, 2, -31.816, -130.58, 12, 12, 12, 12
28.5, 1, 2, -30.554, -119.34, 13, 13, 13, 13
28.5, 1.5, 2, nan, nan, 13, 13, 13, 13
29, -1.5, 2, nan, nan, 11, 11, 11, 11
29, -1, 2, -26.918, 65.05, 13, 13, 13, 13
29, -0.5, 2, -33.878, 17.214, 13, 13, 13, 13
29, 0, 2, -36.289, -30.06, 13, 13, 13, 13
29, 0.5, 2, -34.696, 123.69, 12, 12, 12, 12
29, 1, 2, -27.56, 157.88, 13, 13, 13, 13
29, 1.5, 2, nan, nan, 13, 13, 13, 13
29.5, -1.5, 2, nan, nan, 12, 12, 12, 12
29.5, -1, 2, -28.477, -20.433, 13, 13, 13, 13
29.5, -0.5, 2, -41.293, -86.722, 13, 13, 13, 13
29.5, 0, 2, -34.19, -132.31, 13, 13, 13, 13
29.5, 0.5, 2, -38.665, -4.839, 12, 12, 12, 12
29.5, 1, 2, -27.94, 73.216, 13, 13, 13, 13
29.5, 1.5, 2, nan, nan, 13, 13, 13, 13
30, -1.5, 2, nan, nan, 13, 13, 13, 13
30, -1, 2, -33.321, -120.31, 13, 13, 13, 13
30, -0.5, 2, -43.046, 158.24, 13, 13, 13, 13
30, 0, 2, -33.158, 140.99, 13, 13, 13, 13
30, 0.5, 2, -38.255, -146.67, 12, 12, 12, 12
30, 1, 2, -30.915, -16.251, 13, 13, 13, 13
30, 1.5, 2, nan, nan, 13, 13, 13, 13
30.5, -1.5, 2, nan, nan, 13, 13, 13, 13
30.5, -1, 2, -35.239, 103.63, 13, 13, 13, 13
30.5, -0.5, 2, -42.931, 101.48, 13, 13, 13, 13
30.5, 0, 2, -34.553, 61.227, 13, 13, 13, 13
30.5, 0.5, 2, -36.935, 91.417, 12, 12, 12, 12
30.5, 1, 2, -37.07, -115.86, 13, 13, 13, 13
30.5, 1.5, 2, nan, nan, 13, 13, 13, 13
31, -1.5, 2, nan, nan, 13, 13, 13, 13
31, -1, 2, -33.614, -5.2611, 13, 13, 13, 13
31, -0.5, 2, -40.55, 63.659, 13, 13, 13, 13
31, 0, 2, -39.001, -14.982, 13, 13, 13, 13
31, 0.5, 2, -36.382, -31.221, 12, 12, 12, 12
31, 1, 2, -47.398, 76.722, 13, 13, 13, 13
31, 1.5, 2, nan, nan, 13, 13, 13, 13
31.5, -1.5, 2, nan, nan, 13, 13, 13, 13
31.5, -1, 2, -35.007, -108.76, 13, 13, 13, 13
31.5, -0.5, 2, -38.627, 4.8235, 13, 13, 13, 13
31.5, 0, 2, -48.005, -78.347, 13, 13, 13, 13
31.5, 0.5, 2, -34.779, -152.72, 12, 12, 12, 12
31.5, 1, 2, -38.912, -83.335, 13, 13, 13, 13
31.5, 1.5, 2, nan, nan, 13, 13, 13, 13
32, -1.5, 2, nan, nan, 13, 13, 13, 13
